Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
151,112,2,,"June 20, 2012,  04:08 PM","On the Amendment S.Amdt. 2433 to S. 3240 (Agriculture Reform, Food, and Jobs Act of 2012)",Toomey Amdt. No. 2433,To reform the sugar program.,Amendment Rejected (46-53),'1/2',28,18,0,1,18,33,0,0,0,2,0,0,46,53,0,1,
152,112,2,S. 3240,"June 20, 2012,  04:28 PM",On the Motion to Recommit S. 3240,Lee Motion to Recommit with Instructions,"An original bill to reauthorize agricultural programs through 2017, and for other purposes.",Motion to Recommit Rejected (29-70),'1/2',29,17,0,1,0,51,0,0,0,2,0,0,29,70,0,1,
153,112,2,S. 3240,"June 20, 2012,  04:52 PM",On the Motion (Johnson (WI) Motion to Recommit with Instructions),Johnson (WI) Motion to Recommit with Instructions,"An original bill to reauthorize agricultural programs through 2017, and for other purposes.",Motion Rejected (40-59),'1/2',40,6,0,1,0,51,0,0,0,2,0,0,40,59,0,1,
154,112,2,,"June 20, 2012,  05:14 PM","On the Amendment S.Amdt. 2363 to S. 3240 (Agriculture Reform, Food, and Jobs Act of 2012)",Vitter Amdt. No. 2363 As Modified,"To ensure that extras in film and television who bring personal, common domesticated household pets do not face unnecessary regulations and to prohibit attendance at an animal fighting venture.","Amendment Agreed to (88-11, 3/5 majority required)",'3/5',36,10,0,1,50,1,0,0,2,0,0,0,88,11,0,1,
155,112,2,,"June 20, 2012,  05:36 PM","On the Amendment S.Amdt. 2438 to S. 3240 (Agriculture Reform, Food, and Jobs Act of 2012)",Chambliss Amdt. No. 2438,To establish highly erodible land and wetland conservation compliance requirements for the Federal crop insurance program.,Amendment Agreed to (52-47),'1/2',12,34,0,1,38,13,0,0,2,0,0,0,52,47,0,1,
156,112,2,,"June 20, 2012,  05:59 PM","On the Amendment S.Amdt. 2437 to S. 3240 (Agriculture Reform, Food, and Jobs Act of 2012)",Thune Amdt. No. 2437,"To limit the amount of premium subsidy provided by the Federal Crop Insurance Corporation on behalf of any person or legal entity with an average adjusted gross income in excess of $750,000, with a delayed application of the limitation until completion of a study on the effects of the limitation.",Amendment Rejected (44-55),'1/2',27,19,0,1,16,35,0,0,1,1,0,0,44,55,0,1,
157,112,2,,"June 20, 2012,  06:22 PM","On the Amendment S.Amdt. 2439 to S. 3240 (Agriculture Reform, Food, and Jobs Act of 2012)",Coburn Amdt. No. 2439,"To limit the amount of premium subsidy provided by the Federal Crop Insurance Corporation on behalf of any person or legal entity with an average adjusted gross income in excess of $750,000 with a delayed application of the limitation until completion of a study on the effects of the limitation.",Amendment Agreed to (66-33),'1/2',24,22,0,1,41,10,0,0,1,1,0,0,66,33,0,1,
158,112,2,,"June 21, 2012,  11:09 AM","On the Amendment S.Amdt. 2456 to S. 3240 (Agriculture Reform, Food, and Jobs Act of 2012)",Boxer Amdt. No. 2456,Of a perfecting nature.,"Amendment Rejected (47-48, 3/5 majority required)",'3/5',0,44,0,3,45,4,0,2,2,0,0,0,47,48,0,5,
159,112,2,,"June 21, 2012,  11:37 AM","On the Amendment S.Amdt. 2372 to S. 3240 (Agriculture Reform, Food, and Jobs Act of 2012)",Johanns Amdt. No. 2372,To prohibit the Administrator of the Environmental Protection Agency from conducting aerial surveillance to inspect agricultural operations or to record images of agricultural operations.,"Amendment Rejected (56-43, 3/5 majority required)",'3/5',46,0,0,1,10,41,0,0,0,2,0,0,56,43,0,1,
160,112,2,,"June 21, 2012,  11:55 AM","On the Amendment S.Amdt. 2247 to S. 3240 (Agriculture Reform, Food, and Jobs Act of 2012)",Toomey Amdt. No. 2247,To reduce unnecessary paperwork burdens on community water systems.,"Amendment Rejected (58-41, 3/5 majority required)",'3/5',46,0,0,1,12,39,0,0,0,2,0,0,58,41,0,1,
161,112,2,,"June 21, 2012,  12:36 PM","On the Amendment S.Amdt. 2310 to S. 3240 (Agriculture Reform, Food, and Jobs Act of 2012)",Sanders Amdt. No. 2310,"To permit States to require that any food, beverage, or other edible product offered for sale have a label on indicating that the food, beverage, or other edible product contains a genetically engineered ingredient.","Amendment Rejected (26-73, 3/5 majority required)",'3/5',1,45,0,1,23,28,0,0,2,0,0,0,26,73,0,1,
162,112,2,,"June 21, 2012,  12:58 PM","On the Amendment S.Amdt. 2214 to S. 3240 (Agriculture Reform, Food, and Jobs Act of 2012)",Coburn Amdt. No. 2214,"To amend the Internal Revenue Code of 1986 to prohibit the use of public funds for political party conventions, and to provide for the return of previously distributed funds for deficit reduction.","Amendment Agreed to (95-4, 3/5 majority required)",'3/5',46,0,0,1,47,4,0,0,2,0,0,0,95,4,0,1,
163,112,2,,"June 21, 2012,  01:25 PM","On the Amendment S.Amdt. 2166 to S. 3240 (Agriculture Reform, Food, and Jobs Act of 2012)",Rubio Amdt. No. 2166,To amend the National Labor Relations Act to permit employers to pay higher wages to their employees.,"Amendment Rejected (45-54, 3/5 majority required)",'3/5',45,1,0,1,0,51,0,0,0,2,0,0,45,54,0,1,
164,112,2,S. 3240,"June 21, 2012,  01:50 PM",On Passage of the Bill S. 3240,S. 3240 As Amended,"An original bill to reauthorize agricultural programs through 2017, and for other purposes.","Bill Passed (64-35, 3/5 majority required)",'3/5',16,30,0,1,46,5,0,0,2,0,0,0,64,35,0,1,
165,112,2,S. 1940,"June 21, 2012,  02:08 PM",On the Cloture Motion S. 1940,Motion to Invoke Cloture on the Motion to Proceed to S. 1940,"An original bill to amend the National Flood Insurance Act of 1968, to restore the financial solvency of the flood insurance fund, and for other purposes.","Cloture Motion Agreed to (96-2, 3/5 majority required)",'3/5',45,1,0,1,49,1,0,1,2,0,0,0,96,2,0,2,
166,112,2,S. 3187,"June 25, 2012,  05:31 PM",On the Cloture Motion S. 3187,Motion to Invoke Cloture on the Motion to Concur in the House Amendment to S. 3187,"A bill to amend the Federal Food, Drug, and Cosmetic Act to revise and extend the user-fee programs for prescription drugs and medical devices, to establish user-fee programs for generic drugs and biosimilars, and for other purposes.","Cloture Motion Agreed to (89-3, 3/5 majority required)",'3/5',39,2,0,6,49,0,0,2,1,1,0,0,89,3,0,8,
167,112,2,PN1132,"June 26, 2012,  12:00 PM",On the Nomination PN1132,"Confirmation Robin S. Rosenbaum, of Florida, to be U.S. District Judge for the Southern District of Florida","Robin S. Rosenbaum, of Florida, to be United States District Judge for the Southern District of Florida",Nomination Confirmed (92-3),'1/2',42,3,0,2,48,0,0,3,2,0,0,0,92,3,0,5,
168,112,2,S. 3187,"June 26, 2012,  04:45 PM",On the Motion (Motion to Concur in the House Amendment to Accompany S. 3187),Motion to Concur in the House Amendment to Accompany S. 3187,"A bill to amend the Federal Food, Drug, and Cosmetic Act to revise and extend the user-fee programs for prescription drugs and medical devices, to establish user-fee programs for generic drugs and biosimilars, and for other purposes.",Motion Agreed to (92-4),'1/2',41,3,0,3,50,0,0,1,1,1,0,0,92,4,0,4,
169,112,2,H.R. 4348,"June 29, 2012,  12:53 PM",On the Motion (Motion to Waive Paragraph 9 of Rule 28),Motion to Waive Paragraph 9 of Rule 28,"Amended during conference: ""An act to authorize funds for Federal-aid highways, highway safety programs, and transit programs, and for other purposes.""","Motion Agreed to (72-22, 3/5 majority required)",'3/5',22,22,0,3,48,0,0,3,2,0,0,0,72,22,0,6,
170,112,2,H.R. 4348,"June 29, 2012,  01:22 PM",On the Motion (Motion to Waive Paragraph 3 of Rule 28),Motion to Waive Paragraph 3 of Rule 28,"Amended during conference: ""An act to authorize funds for Federal-aid highways, highway safety programs, and transit programs, and for other purposes.""","Motion Agreed to (66-28, 3/5 majority required)",'3/5',16,28,0,3,48,0,0,3,2,0,0,0,66,28,0,6,
171,112,2,H.R. 4348,"June 29, 2012,  01:39 PM",On the Motion (Motion to Waive All Applicable Budgetary Discipline),Motion to Waive All Applicable Budgetary Discipline,"Amended during conference: ""An act to authorize funds for Federal-aid highways, highway safety programs, and transit programs, and for other purposes.""","Motion Agreed to (63-30, 3/5 majority required)",'3/5',13,30,0,4,48,0,0,3,2,0,0,0,63,30,1,6,
172,112,2,H.R. 4348,"June 29, 2012,  01:54 PM",On the Conference Report H.R. 4348,Conference Report to Accompany H.R. 4348,"Amended during conference: ""An act to authorize funds for Federal-aid highways, highway safety programs, and transit programs, and for other purposes.""","Conference Report Agreed to (74-19, 3/5 majority required)",'3/5',24,19,0,4,48,0,0,3,2,0,0,0,74,19,1,6,
173,112,2,PN1196,"July 10, 2012,  12:01 PM",On the Nomination PN1196,"Confirmation John Thomas Fowlkes, Jr., of Tennessee, to be U.S. District Judge for the Western District of Tennessee","John Thomas Fowlkes, Jr., of Tennessee, to be United States District Judge for the Western District of Tennessee",Nomination Confirmed (94-2),'1/2',42,2,0,3,51,0,0,0,1,0,0,1,94,2,0,4,
174,112,2,S. 2237,"July 10, 2012,  02:28 PM",On Cloture on the Motion to Proceed S. 2237,Motion to Invoke Cloture on the Motion to Proceed to S. 2237,"A bill to provide a temporary income tax credit for increased payroll and extend bonus depreciation for an additional year, and for other purposes.","Cloture on the Motion to Proceed Agreed to (80-14, 3/5 majority required)",'3/5',30,13,0,4,48,1,0,2,2,0,0,0,80,14,0,6,
175,112,2,,"July 12, 2012,  02:01 PM",On the Motion to Table S.Amdt. 2524 to S. 2237 (Small Business Jobs and Tax Relief Act),Motion to Table Reid Amdt. No. 2524,Of a perfecting nature.,Motion to Table Agreed to (73-24),'1/2',21,24,0,2,50,0,0,1,2,0,0,0,73,24,0,3,
176,112,2,,"July 12, 2012,  02:31 PM",On the Cloture Motion S.Amdt. 2521 to S. 2237 (Small Business Jobs and Tax Relief Act),Motion to Invoke Cloture Re: Landrieu Amdt. No. 2521,In the nature of a substitute.,"Cloture Motion Rejected (57-41, 3/5 majority required)",'3/5',5,40,0,2,50,1,0,0,2,0,0,0,57,41,0,2,
177,112,2,S. 2237,"July 12, 2012,  02:50 PM",On the Cloture Motion S. 2237,Motion to Invoke Cloture on S. 2237,"A bill to provide a temporary income tax credit for increased payroll and extend bonus depreciation for an additional year, and for other purposes.","Cloture Motion Rejected (53-44, 3/5 majority required)",'3/5',2,43,0,2,49,1,0,1,2,0,0,0,53,44,0,3,
178,112,2,PN1197,"July 16, 2012,  05:32 PM",On the Nomination PN1197,"Confirmation Kevin McNulty, of New Jersey, to be U.S. District Judge for the District of New Jersey","Kevin McNulty, of New Jersey, to be United States District Judge for the District of New Jersey",Nomination Confirmed (91-3),'1/2',40,3,0,4,49,0,0,2,2,0,0,0,91,3,1,5,
179,112,2,S. 3369,"July 16, 2012,  06:08 PM",On Cloture on the Motion to Proceed S. 3369,Motion to Invoke Cloture on the Motion to Proceed to S.3369,"A bill to amend the Federal Election Campaign Act of 1971 to provide for additional disclosure requirements for corporations, labor organizations, Super PACs and other entities, and for other purposes.","Cloture on the Motion to Proceed Rejected (51-44, 3/5 majority required)",'3/5',0,43,0,4,49,1,0,1,2,0,0,0,51,44,0,5,
180,112,2,S. 3369,"July 17, 2012,  03:05 PM",On Cloture on the Motion to Proceed S. 3369,Upon Reconsideration Motion to Invoke Cloture on the Motion to Proceed to Consider S.3369,"A bill to amend the Federal Election Campaign Act of 1971 to provide for additional disclosure requirements for corporations, labor organizations, Super PACs and other entities, and for other purposes.","Cloture on the Motion to Proceed Rejected (53-45, 3/5 majority required)",'3/5',0,45,0,2,51,0,0,0,2,0,0,0,53,45,0,2,
181,112,2,S. 3364,"July 19, 2012,  02:15 PM",On Cloture on the Motion to Proceed S. 3364,Motion to Invoke Cloture on the Motion to Proceed to S. 3364,A bill to provide an incentive for businesses to bring jobs back to America.,"Cloture on the Motion to Proceed Rejected (56-42, 3/5 majority required)",'3/5',4,42,0,1,50,0,0,1,2,0,0,0,56,42,0,2,
182,112,2,PN1203,"July 23, 2012,  05:40 PM",On the Nomination PN1203,"Confirmation Michael A. Shipp, of New Jersey, to be U.S. District Judge for the District of New Jersey","Michael A. Shipp, of New Jersey, to be United States District Judge for the District of New Jersey",Nomination Confirmed (91-1),'1/2',43,1,0,3,46,0,0,5,2,0,0,0,91,1,0,8,
183,112,2,,"July 25, 2012,  04:08 PM",On the Amendment S.Amdt. 2573 to S. 3412 (Middle Class Tax Cut Act),Hatch-McConnell Amdt. No. 2573,In the nature of a substitute.,Amendment Rejected (45-54),'1/2',44,2,0,1,1,50,0,0,0,2,0,0,45,54,0,1,
184,112,2,S. 3412,"July 25, 2012,  04:50 PM",On Passage of the Bill S. 3412,S. 3412,A bill to amend the Internal Revenue Code of 1986 to provide tax relief to middle-class families.,Bill Passed (51-48),'1/2',0,46,0,1,50,1,0,0,1,1,0,0,51,48,0,1,
185,112,2,S. 3414,"July 26, 2012,  03:23 PM",On Cloture on the Motion to Proceed S. 3414,Motion to Invoke Cloture on the Motion to Proceed to S. 3414,A bill to enhance the security and resiliency of the cyber and communications infrastructure of the United States.,"Cloture on the Motion to Proceed Agreed to (84-11, 3/5 majority required)",'3/5',34,9,0,4,48,2,0,1,2,0,0,0,84,11,0,5,
186,112,2,PN1201,"July 30, 2012,  05:33 PM",On the Cloture Motion PN1201,"Motion to Invoke Cloture on the Nomination of Robert E. Bacharach of Oklahoma, to be United States Circuit Judge for the 10th Circuit","Robert E. Bacharach, of Oklahoma, to be United States Circuit Judge for the Tenth Circuit","Cloture Motion Rejected (56-34, 3/5 majority required)",'3/5',3,34,0,10,51,0,0,0,2,0,0,0,56,34,3,7,
187,112,2,S. 3414,"August 2, 2012,  11:01 AM",On the Cloture Motion S. 3414,Motion to Invoke Cloture on S. 3414,A bill to enhance the security and resiliency of the cyber and communications infrastructure of the United States.,"Cloture Motion Rejected (52-46, 3/5 majority required)",'3/5',5,40,0,2,45,6,0,0,2,0,0,0,52,46,0,2,
188,112,2,,"August 2, 2012,  11:32 AM",On the Amendment S.Amdt. 2771 to S. 3326 (No short title on file),Coburn Amdt. No. 2771,In the nature of a substitute.,Amendment Rejected (40-58),'1/2',37,8,0,2,3,48,0,0,0,2,0,0,40,58,0,2,
189,112,2,PN1123,"August 2, 2012,  01:51 PM",On the Nomination PN1123,"Confirmation Gershwin A. Drain, of Michigan, to be U.S. District Judge for the Eastern District of Michigan","Gershwin A. Drain, of Michigan, to be United States District Judge for the Eastern District of Michigan",Nomination Confirmed (55-41),'1/2',3,40,0,4,50,1,0,0,2,0,0,0,55,41,0,4,
190,112,2,PN1342,"September 10, 2012,  05:31 PM",On the Nomination PN1342,"Confirmation Stephanie Marie Rose, of Iowa, to be U.S. District Judge","Stephanie Marie Rose, of Iowa, to be United States District Judge for the Southern District of Iowa",Nomination Confirmed (89-1),'1/2',39,1,0,7,48,0,0,3,2,0,0,0,89,1,0,10,
191,112,2,S. 3457,"September 11, 2012,  02:16 PM",On Cloture on the Motion to Proceed S. 3457,Motion to Invoke Cloture on the Motion to Proceed to S. 3457,"A bill to require the Secretary of Veterans Affairs to establish a veterans jobs corps, and for other purposes.","Cloture on the Motion to Proceed Agreed to (95-1, 3/5 majority required)",'3/5',44,1,0,2,49,0,0,2,2,0,0,0,95,1,0,4,
192,112,2,S. 3457,"September 12, 2012,  08:46 PM",On the Motion to Proceed S. 3457,Motion to Proceed to Consider S.3457,"A bill to require the Secretary of Veterans Affairs to establish a veterans jobs corps, and for other purposes.",Motion to Proceed Agreed to (84-8),'1/2',35,8,0,4,47,0,0,4,2,0,0,0,84,8,0,8,
193,112,2,,"September 19, 2012,  12:01 PM",On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Amdt. No. 2789),Motion to Waive All Applicable Budgetary Discipline Re: Amdt. No. 2789,In the nature of a substitute.,"Motion Rejected (58-40, 3/5 majority required)",'3/5',5,40,0,2,51,0,0,0,2,0,0,0,58,40,0,2,
194,112,2,H.J.Res. 117,"September 19, 2012,  02:16 PM",On Cloture on the Motion to Proceed H.J.Res. 117,Motion to Invoke Cloture on the Motion to Proceed to H.J.Res. 117,"A joint resolution making continuing appropriations for fiscal year 2013, and for other purposes.","Cloture on the Motion to Proceed Agreed to (76-22, 3/5 majority required)",'3/5',24,21,0,2,50,1,0,0,2,0,0,0,76,22,0,2,
195,112,2,H.J.Res. 117,"September 20, 2012,  02:00 PM",On the Motion to Proceed H.J.Res. 117,Motion to Proceed to H.J. Res. 117,"A joint resolution making continuing appropriations for fiscal year 2013, and for other purposes.",Motion to Proceed Agreed to (67-31),'1/2',15,30,0,2,50,1,0,0,2,0,0,0,67,31,0,2,
196,112,2,S. 3576,"September 22, 2012,  12:03 AM",On Passage of the Bill S. 3576,S. 3576,"A bill to provide limitations on United States assistance, and for other purposes.","Bill Defeated (10-81, 3/5 majority required)",'3/5',10,30,0,7,0,49,0,2,0,2,0,0,10,81,0,9,
197,112,2,S.J.Res. 41,"September 22, 2012,  12:25 AM",On the Joint Resolution S.J.Res. 41,S.J.Res. 41,A joint resolution expressing the sense of Congress regarding the nuclear program of the Government of the Islamic Republic of Iran.,Joint Resolution Passed (90-1),'1/2',39,1,0,7,49,0,0,2,2,0,0,0,90,1,0,9,
198,112,2,H.J.Res. 117,"September 22, 2012,  12:41 AM",On the Cloture Motion H.J.Res. 117,Motion to Invoke Cloture on H.J.Res. 117,"A joint resolution making continuing appropriations for fiscal year 2013, and for other purposes.","Cloture Motion Agreed to (62-30, 3/5 majority required)",'3/5',12,29,0,6,48,1,0,2,2,0,0,0,62,30,0,8,
199,112,2,H.J.Res. 117,"September 22, 2012,  12:58 AM",On the Joint Resolution H.J.Res. 117,H.J.Res. 117,"A joint resolution making continuing appropriations for fiscal year 2013, and for other purposes.",Joint Resolution Passed (62-30),'1/2',12,29,0,6,48,1,0,2,2,0,0,0,62,30,0,8,
200,112,2,S. 3525,"September 22, 2012,  01:19 AM",On Cloture on the Motion to Proceed S. 3525,Motion to Invoke Cloture on the Motion to Proceed to S. 3525,"A bill to protect and enhance opportunities for recreational hunting, fishing, and shooting, and for other purposes.","Cloture on the Motion to Proceed Agreed to (84-7, 3/5 majority required)",'3/5',36,4,0,7,46,3,0,2,2,0,0,0,84,7,0,9,
201,112,2,S. 3525,"November 13, 2012,  05:30 PM",On the Motion to Proceed S. 3525,Motion to Proceed to S.3525,"A bill to protect and enhance opportunities for recreational hunting, fishing, and shooting, and for other purposes.",Motion to Proceed Agreed to (92-5),'1/2',42,4,0,1,48,1,0,2,2,0,0,0,92,5,0,3,
202,112,2,S. 3414,"November 14, 2012,  05:37 PM",On the Cloture Motion S. 3414,Upon Reconsideration Motion to Invoke Cloture on S.3414,A bill to enhance the security and resiliency of the cyber and communications infrastructure of the United States.,"Cloture Motion Rejected (51-47, 3/5 majority required)",'3/5',4,42,0,1,45,5,0,1,2,0,0,0,51,47,0,2,
203,112,2,S. 3525,"November 15, 2012,  09:20 AM",On the Cloture Motion S. 3525,Motion to Invoke Cloture on S.3525,"A bill to protect and enhance opportunities for recreational hunting, fishing, and shooting, and for other purposes.","Cloture Motion Agreed to (84-12, 3/5 majority required)",'3/5',38,8,0,1,44,4,0,3,2,0,0,0,84,12,0,4,
204,112,2,,"November 26, 2012,  05:31 PM",On the Motion (Motion to Waive all Applicable Budgetary Discipline Re: Amdt. No. 2875),Motion to Waive all Applicable Budgetary Discipline Re: Amdt. No. 2875,In the nature of a substitute.,"Motion Rejected (50-44, 3/5 majority required)",'3/5',1,43,0,3,47,1,0,3,2,0,0,0,50,44,0,6,
205,112,2,Treaty Doc. 112-7,"November 27, 2012,  02:34 PM",On the Motion to Proceed Treaty Doc. 112-7,Motion to Proceed to Executive Session to Consider Treaty Doc. 112-7,"The Convention on the Rights of Persons with Disabilities, adopted by the United Nations General Assembly on December 13, 2006, and signed by the United States of America on June 30, 2009 (the ""Convention"")",Motion to Proceed Agreed to (61-36),'1/2',9,36,0,2,50,0,0,1,2,0,0,0,61,36,0,3,
206,112,2,,"November 28, 2012,  02:01 PM",On the Amendment S.Amdt. 2985 to S. 3254 (National Defense Authorization Act for Fiscal Year 2013),Udall (CO) Amdt. No. 2985,"To strike section 313, relating to a limitation on the availability of funds for the procurement of alternative fuel.",Amendment Agreed to (62-37),'1/2',11,35,0,1,49,2,0,0,2,0,0,0,62,37,0,1,
207,112,2,,"November 28, 2012,  06:02 PM",On the Amendment S.Amdt. 2955 to S. 3254 (National Defense Authorization Act for Fiscal Year 2013),Leahy Amdt. No. 2955,To improve the Public Safety Officers' Benefits Program.,Amendment Agreed to (85-11),'1/2',34,11,0,2,49,0,0,2,2,0,0,0,85,11,0,4,
208,112,2,,"November 29, 2012,  12:31 PM",On the Amendment S.Amdt. 3158 to S. 3254 (National Defense Authorization Act for Fiscal Year 2013),Cornyn Amdt. No. 3158,To require the Secretary of Veterans Affairs to submit to Congress a plan to reduce the current backlog of veterans claims.,Amendment Agreed to (95-0),'1/2',44,0,0,3,49,0,0,2,2,0,0,0,95,0,0,5,
209,112,2,,"November 29, 2012,  01:01 PM",On the Amendment S.Amdt. 3095 to S. 3254 (National Defense Authorization Act for Fiscal Year 2013),Hagan Amdt. No. 3095,To strike the prohibition on biofuel refinery construction.,Amendment Agreed to (54-41),'1/2',4,40,0,3,48,1,0,2,2,0,0,0,54,41,0,5,
210,112,2,,"November 29, 2012,  02:22 PM",On the Amendment S.Amdt. 3096 to S. 3254 (National Defense Authorization Act for Fiscal Year 2013),Merkley Amdt. No. 3096 as Modified,To express the sense of Congress on the accelerated transition of United States combat and military and security operations to the Government of Afghanistan.,Amendment Agreed to (62-33),'1/2',13,31,0,3,48,1,0,2,1,1,0,0,62,33,0,5,
211,112,2,,"November 29, 2012,  03:47 PM",On the Amendment S.Amdt. 3058 to S. 3254 (National Defense Authorization Act for Fiscal Year 2013),Gillibrand Amdt. No. 3058 as Modified,To provide for certain treatment of autism under the TRICARE program.,Amendment Agreed to (66-29),'1/2',16,28,0,3,48,1,0,2,2,0,0,0,66,29,0,5,
212,112,2,,"November 29, 2012,  09:36 PM",On the Amendment S.Amdt. 3245 to S. 3254 (National Defense Authorization Act for Fiscal Year 2013),Ayotte Amdt. No. 3245,"To prohibit the use of funds for the transfer or release of certain individuals from United States Naval Station, Guantanamo Bay, Cuba.",Amendment Agreed to (54-41),'1/2',44,0,0,3,9,40,0,2,1,1,0,0,54,41,0,5,
213,112,2,,"November 29, 2012,  10:05 PM",On the Amendment S.Amdt. 3018 to S. 3254 (National Defense Authorization Act for Fiscal Year 2013),Feinstein Amdt. No. 3018,"To clarify that an authorization to use military force, a declaration of war, or any similar authority shall not authorize the detention without charge or trial of a citizen or lawful permanent resident of the United States.",Amendment Agreed to (67-29),'1/2',20,25,0,2,46,3,0,2,1,1,0,0,67,29,0,4,
214,112,2,,"November 30, 2012,  09:44 AM",On the Amendment S.Amdt. 3025 to S. 3254 (National Defense Authorization Act for Fiscal Year 2013),Cardin Amdt. No. 3025,To ensure sufficient sizing of the civilian and contract services workforces of the Department of Defense.,Amendment Rejected (41-53),'1/2',2,41,0,4,37,12,0,2,2,0,0,0,41,53,0,6,
215,112,2,,"November 30, 2012,  10:14 AM",On the Amendment S.Amdt. 3232 to S. 3254 (National Defense Authorization Act for Fiscal Year 2013),Menendez Amdt. No. 3232,To enhance sanctions imposed with respect to Iran.,Amendment Agreed to (94-0),'1/2',43,0,0,4,49,0,0,2,2,0,0,0,94,0,0,6,
216,112,2,,"November 30, 2012,  10:45 AM",On the Motion (Motion to Waive Sec. 302(f) of the CBA),Motion to Waive Sec. 302(f) of the CBA,To repeal the requirement for reduction of survivor annuities under the Survivor Benefit Plan by veterans' dependency and indemnity compensation.,"Motion Rejected (58-34, 3/5 majority required)",'3/5',9,33,0,5,47,1,0,3,2,0,0,0,58,34,0,8,
217,112,2,PN1381,"December 3, 2012,  05:33 PM",On the Nomination PN1381,"Confirmation Paul William Grimm, of MD, to be U.S. District Judge","Paul William Grimm, of Maryland, to be United States District Judge for the District of Maryland",Nomination Confirmed (92-1),'1/2',44,1,0,2,47,0,0,4,1,0,0,1,92,1,0,7,
218,112,2,S. 3254,"December 3, 2012,  06:05 PM",On the Cloture Motion S. 3254,Motion to Invoke Cloture on S.3254,"An original bill to authorize appropriations for fiscal year 2013 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.","Cloture Motion Agreed to (93-0, 3/5 majority required)",'3/5',45,0,0,2,47,0,0,4,1,0,0,1,93,0,0,7,
219,112,2,Treaty Doc. 112-7,"December 4, 2012,  12:06 PM",On the Resolution of Ratification Treaty Doc. 112-7,Resolution of Ratification Treaty Doc. 112-7,"The Convention on the Rights of Persons with Disabilities, adopted by the United Nations General Assembly on December 13, 2006, and signed by the United States of America on June 30, 2009 (the ""Convention"")","Resolution of Ratification Rejected (61-38, 2/3 majority required)",'2/3',8,38,0,1,51,0,0,0,2,0,0,0,61,38,0,1,
220,112,2,,"December 4, 2012,  04:40 PM",On the Amendment S.Amdt. 3262 to S. 3254 (National Defense Authorization Act for Fiscal Year 2013),"McCain Amdt. No. 3262, As Modified",To require a report on military activities to deny or significantly degrade the use of air power against civilian and opposition groups in Syria.,Amendment Agreed to (92-6),'1/2',41,5,0,1,49,1,0,1,2,0,0,0,92,6,0,2,
221,112,2,S. 3254,"December 4, 2012,  05:06 PM",On Passage of the Bill S. 3254,S. 3254 As Amended,"An original bill to authorize appropriations for fiscal year 2013 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Bill Passed (98-0),'1/2',46,0,0,1,50,0,0,1,2,0,0,0,98,0,0,2,
222,112,2,PN1341,"December 5, 2012,  05:28 PM",On the Nomination PN1341,"Confirmation Michael P. Shea, of Connecticut, to be U.S. District Judge","Michael P. Shea, of Connecticut, to be United States District Judge for the District of Connecticut",Nomination Confirmed (72-23),'1/2',21,23,0,3,49,0,0,2,2,0,0,0,72,23,0,5,
223,112,2,H.R. 6156,"December 6, 2012,  12:10 PM",On Passage of the Bill H.R. 6156,H. R. 6156,"A bill to authorize the extension of nondiscriminatory treatment (normal trade relations treatment) to products of the Russian Federation and Moldova and to require reports on the compliance of the Russian Federation with its obligations as a member of the World Trade Organization, and for other purposes.",Bill Passed (92-4),'1/2',46,0,0,1,45,3,0,3,1,1,0,0,92,4,0,4,
224,112,2,PN1383,"December 6, 2012,  12:48 PM",On the Nomination PN1383,"Confirmation Mark E. Walker, of Florida, to be U.S. District Judge for the Northern District of Florida","Mark E. Walker, of Florida, to be United States District Judge for the Northern District of Florida",Nomination Confirmed (94-0),'1/2',44,0,0,3,48,0,0,3,2,0,0,0,94,0,0,6,
225,112,2,S. 3637,"December 11, 2012,  02:16 PM",On Cloture on the Motion to Proceed S. 3637,Motion to Invoke Cloture on the Motion to Proceed to S. 3637,"A bill to temporarily extend the transaction account guarantee program, and for other purposes.","Cloture on the Motion to Proceed Agreed to (76-20, 3/5 majority required)",'3/5',25,20,0,2,49,0,0,2,2,0,0,0,76,20,0,4,
226,112,2,PN1405,"December 11, 2012,  04:32 PM",On the Nomination PN1405,"Confirmation John E. Dowdell, of Oklahoma, to be U.S. District Judge","John E. Dowdell, of Oklahoma, to be United States District Judge for the Northern District of Oklahoma",Nomination Confirmed (95-0),'1/2',46,0,0,1,47,0,0,4,2,0,0,0,95,0,0,5,
227,112,2,S. 3637,"December 13, 2012,  12:01 PM",On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: S.3637),Motion to Waive All Applicable Budgetary Discipline Re: S.3637,"A bill to temporarily extend the transaction account guarantee program, and for other purposes.","Motion Rejected (50-42, 3/5 majority required)",'3/5',2,41,0,4,46,1,0,4,2,0,0,0,50,42,0,8,
