Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
143,114,2,H.R. 5985,"September 19, 2016,  05:31 PM",On Passage of the Bill H.R. 5985,H.R. 5985,"A bill to amend title 38, United States Code, to extend certain expiring provisions of law administered by the Secretary of Veterans Affairs, and for other purposes.",Bill Passed (89-0),'1/2',48,0,0,6,40,0,0,4,1,0,0,1,89,0,0,11,
144,114,2,H.R. 5325,"September 20, 2016,  05:41 PM",On Cloture on the Motion to Proceed H.R. 5325,Motion to Invoke Cloture on the Motion to Proceed to H.R. 5325,"A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 2017, and for other purposes.","Cloture on the Motion to Proceed Agreed to (89-7, 3/5 majority required)",'3/5',45,7,0,2,42,0,0,2,2,0,0,0,89,7,0,4,
145,114,2,S.J.Res. 39,"September 21, 2016,  02:45 PM",On the Motion to Table S.J.Res. 39,Motion to Table the Motion to Discharge S.J.Res. 39,A joint resolution relating to the disapproval of the proposed foreign military sale to the Government of the Kingdom of Saudi Arabia of M1A1/A2 Abrams Tank structures and other major defense equipment.,Motion to Table Agreed to (71-27),'1/2',49,4,0,1,21,22,0,1,1,1,0,0,71,27,0,2,
146,114,2,,"September 27, 2016,  02:16 PM","On the Cloture Motion S.Amdt. 5082 to H.R. 5325 (Legislative Branch Appropriations Act, 2017)",Motion to Invoke Cloture on Amdt. No. 5082,In the nature of a substitute.,"Cloture Motion Rejected (45-55, 3/5 majority required)",'3/5',41,13,0,0,4,40,0,0,0,2,0,0,45,55,0,0,
147,114,2,H.R. 5325,"September 27, 2016,  02:41 PM",On the Cloture Motion H.R. 5325,Motion to Invoke Cloture on H.R. 5325,"A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 2017, and for other purposes.","Cloture Motion Rejected (40-59, 3/5 majority required)",'3/5',40,13,0,1,0,44,0,0,0,2,0,0,40,59,0,1,
148,114,2,S. 2040,"September 28, 2016,  12:02 PM",On Overriding the Veto S. 2040,"Shall the Bill S. 2040 Pass, the Objections of the President of the United States to the Contrary Notwithstanding?","A bill to deter terrorism, provide justice for victims, and for other purposes.","Veto Overridden (97-1, 2/3 majority required)",'2/3',54,0,0,0,42,1,0,1,1,0,0,1,97,1,0,2,
149,114,2,,"September 28, 2016,  02:09 PM","On the Cloture Motion S.Amdt. 5082 to H.R. 5325 (Legislative Branch Appropriations Act, 2017)",Upon Reconsideration Motion to Invoke Cloture on Amdt. No. 5082,In the nature of a substitute.,"Cloture Motion Agreed to (77-21, 3/5 majority required)",'3/5',42,12,0,0,34,9,0,1,1,0,0,1,77,21,0,2,
150,114,2,H.R. 5325,"September 28, 2016,  02:39 PM",On the Cloture Motion H.R. 5325,"Motion to Invoke Cloture on H.R. 5325, Upon Reconsideration","A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 2017, and for other purposes.","Cloture Motion Agreed to (77-21, 3/5 majority required)",'3/5',42,12,0,0,34,9,0,1,1,0,0,1,77,21,0,2,
151,114,2,H.R. 5325,"September 28, 2016,  03:00 PM",On Passage of the Bill H.R. 5325,H.R. 5325 As Amended,"A bill making appropriations for the Legislative Branch for the fiscal year ending September 30, 2017, and for other purposes.",Bill Passed (72-26),'1/2',40,14,0,0,31,12,0,1,1,0,0,1,72,26,0,2,
152,114,2,H.R. 4511,"November 15, 2016,  05:31 PM",On Passage of the Bill H.R. 4511,H.R. 4511,A bill to amend the Veterans' Oral History Project Act to allow the collection of video and audio recordings of biographical histories by immediate family members of members of the Armed Forces who died as a result of their service during a period of war.,Bill Passed (97-0),'1/2',51,0,0,3,44,0,0,0,2,0,0,0,97,0,0,3,
153,114,2,S. 3110,"November 17, 2016,  12:05 PM",On Cloture on the Motion to Proceed S. 3110,Motion to Invoke Cloture on the Motion to Proceed to S. 3110,"A bill to provide for reforms of the administration of the outer Continental Shelf of the United States, to provide for the development of geothermal, solar, and wind energy on public land, and for other purposes.","Cloture on the Motion to Proceed Rejected (51-47, 3/5 majority required)",'3/5',49,4,0,1,2,41,0,1,0,2,0,0,51,47,0,2,
154,114,2,S. 2873,"November 29, 2016,  11:31 PM",On Passage of the Bill S. 2873,S. 2873 As Amended,"A bill to require studies and reports examining the use of, and opportunities to use, technology-enabled collaborative learning and capacity building models to improve programs of the Department of Health and Human Services, and for other purposes.",Bill Passed (97-0),'1/2',52,0,0,2,44,0,0,0,1,0,0,1,97,0,0,3,
155,114,2,H.R. 6297,"December 1, 2016,  01:47 PM",On Passage of the Bill H.R. 6297,H.R. 6297,A bill to reauthorize the Iran Sanctions Act of 1996.,Bill Passed (99-0),'1/2',54,0,0,0,44,0,0,0,1,0,0,1,99,0,0,1,
156,114,2,H.R. 34,"December 5, 2016,  05:44 PM",On the Cloture Motion H.R. 34,Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment to H.R. 34,"A bill to authorize and strengthen the tsunami detection, forecast, warning, research, and mitigation program of the National Oceanic and Atmospheric Administration, and for other purposes.","Cloture Motion Agreed to (85-13, 3/5 majority required)",'3/5',50,4,0,0,34,8,0,2,1,1,0,0,85,13,0,2,
157,114,2,H.R. 34,"December 7, 2016,  02:00 PM",On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 34),Motion to Concur in the House Amendment to the Senate Amendment to H.R. 34,"A bill to authorize and strengthen the tsunami detection, forecast, warning, research, and mitigation program of the National Oceanic and Atmospheric Administration, and for other purposes.",Motion Agreed to (94-5),'1/2',52,1,0,1,41,3,0,0,1,1,0,0,94,5,0,1,
158,114,2,S. 2943,"December 7, 2016,  02:29 PM",On the Cloture Motion S. 2943,Motion to Invoke Cloture on the Conference Report to Accompany S. 2943,"An original bill to authorize appropriations for fiscal year 2017 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.","Cloture Motion Agreed to (92-7, 3/5 majority required)",'3/5',51,2,0,1,40,4,0,0,1,1,0,0,92,7,0,1,
159,114,2,S. 2943,"December 8, 2016,  12:31 PM",On the Conference Report S. 2943,Conference Report to Accompany S. 2943,"An original bill to authorize appropriations for fiscal year 2017 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Conference Report Agreed to (92-7),'1/2',51,2,0,1,40,4,0,0,1,1,0,0,92,7,0,1,
160,114,2,H.R. 2028,"December 9, 2016,  10:00 PM",On the Cloture Motion H.R. 2028,Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment to H.R. 2028,"A bill making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2016, and for other purposes.","Cloture Motion Agreed to (61-38, 3/5 majority required)",'3/5',43,10,0,1,17,27,0,0,1,1,0,0,61,38,0,1,
161,114,2,H.R. 2028,"December 9, 2016,  10:53 PM",On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 2028),Motion to Concur in the House Amendment to the Senate Amendment to H.R. 2028,"A bill making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2016, and for other purposes.",Motion Agreed to (63-36),'1/2',40,13,0,1,22,22,0,0,1,1,0,0,63,36,0,1,
162,114,2,S. 612,"December 10, 2016,  12:35 AM",On the Cloture Motion S. 612,Motion to Invoke Cloture on the Motion to Concur in the House Amendment to S. 612,"A bill to designate the Federal building and United States courthouse located at 1300 Victoria Street in Laredo, Texas, as the ""George P. Kazen Federal Building and United States Courthouse"".","Cloture Motion Agreed to (69-30, 3/5 majority required)",'3/5',45,8,0,1,24,20,0,0,0,2,0,0,69,30,0,1,
163,114,2,S. 612,"December 10, 2016,  12:57 AM",On the Motion (Motion to Concur in the House Amendment to S. 612),Motion to Concur in the House Amendment to S. 612,"A bill to designate the Federal building and United States courthouse located at 1300 Victoria Street in Laredo, Texas, as the ""George P. Kazen Federal Building and United States Courthouse"".",Motion Agreed to (78-21),'1/2',46,7,0,1,31,13,0,0,1,1,0,0,78,21,0,1,
