Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
74,111,2,,"March 24, 2010,  08:38 PM",On the Motion to Table S.Amdt. 3608 to H.R. 4872 (Health Care and Education Reconciliation  Act of 2010),Motion to Table Hutchison Amdt. No. 3608,To protect the right of States to opt out of a Federal health care takeover.,Motion to Table Agreed to (58-41),'1/2',0,40,0,1,56,1,0,0,2,0,0,0,58,41,0,1,
75,111,2,,"March 24, 2010,  08:55 PM",On the Motion to Table S.Amdt. 3638 to H.R. 4872 (Health Care and Education Reconciliation  Act of 2010),Motion to Table Collins Amdt. No. 3638,"To improve the bill by waiving the $40,000 penalty on hiring previously unemployed individuals.",Motion to Table Agreed to (58-41),'1/2',0,40,0,1,56,1,0,0,2,0,0,0,58,41,0,1,
76,111,2,,"March 24, 2010,  09:14 PM",On the Motion to Table S.Amdt. 3639 to H.R. 4872 (Health Care and Education Reconciliation  Act of 2010),Motion to Table Thune Amdt. No. 3639,To ensure that no State experiences a net job loss as a result of the enactment of the SAFRA Act.,Motion to Table Agreed to (55-43),'1/2',0,40,0,1,53,3,0,1,2,0,0,0,55,43,0,2,
77,111,2,,"March 24, 2010,  09:31 PM",On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Thune Amdt. No. 3640),Motion to Waive All Applicable Budgetary Discipline Re: Thune Amdt. No. 3640,To repeal the CLASS Act.,"Motion Rejected (43-55, 3/5 majority required)",'3/5',40,0,0,1,2,54,0,1,1,1,0,0,43,55,0,2,
78,111,2,H.R. 4872,"March 24, 2010,  09:48 PM",On the Motion to Table H.R. 4872,Motion to Table Cornyn Motion to Commit to the Committee on Finance,An Act to provide for reconciliation pursuant to Title II of the concurrent resolution on the budget for fiscal year 2010 (S. Con. Res. 13).,Motion to Table Agreed to (52-46),'1/2',0,40,0,1,50,6,0,1,2,0,0,0,52,46,0,2,
79,111,2,,"March 24, 2010,  10:05 PM",On the Motion to Table S.Amdt. 3579 to H.R. 4872 (Health Care and Education Reconciliation  Act of 2010),Motion to Table Roberts Amdt. No. 3579,To strike the medical device tax.,Motion to Table Agreed to (56-42),'1/2',0,40,0,1,54,2,0,1,2,0,0,0,56,42,0,2,
80,111,2,,"March 24, 2010,  10:22 PM",On the Motion to Table S.Amdt. 3588 to H.R. 4872 (Health Care and Education Reconciliation  Act of 2010),Motion to Table Inhofe Amdt. No. 3588,To exclude pediatric devices for persons with disabilities from the medical device tax.,Motion to Table Agreed to (57-41),'1/2',0,40,0,1,55,1,0,1,2,0,0,0,57,41,0,2,
81,111,2,,"March 24, 2010,  10:40 PM",On the Motion to Table S.Amdt. 3644 to H.R. 4872 (Health Care and Education Reconciliation  Act of 2010),Motion to Table Hatch Amdt. No. 3644,To protect access for America's wounded warriors.,Motion to Table Agreed to (54-44),'1/2',0,40,0,1,52,4,0,1,2,0,0,0,54,44,0,2,
82,111,2,,"March 24, 2010,  10:57 PM",On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Gregg Amdt. No. 3651),Motion to Waive All Applicable Budgetary Discipline Re: Gregg Amdt. No. 3651,To provide for a long-term fix to the Medicare sustainable growth rate formula in order to improve access for Medicare beneficiaries.,"Motion Rejected (42-56, 3/5 majority required)",'3/5',40,0,0,1,2,54,0,1,0,2,0,0,42,56,0,2,
83,111,2,,"March 24, 2010,  11:19 PM",On the Motion to Table S.Amdt. 3652 to H.R. 4872 (Health Care and Education Reconciliation  Act of 2010),Motion to Table Burr Amdt. No. 3652,"To protect the integrity of Department of Veterans Affairs and Department of Defense health care programs for veterans, active-duty service members, their families, widows and widowers, and orphans who have sacrificed in defense of our Nation.",Motion to Table Agreed to (54-44),'1/2',0,40,0,1,52,4,0,1,2,0,0,0,54,44,0,2,
84,111,2,,"March 24, 2010,  11:36 PM",On the Motion to Table S.Amdt. 3553 to H.R. 4872 (Health Care and Education Reconciliation  Act of 2010),Motion to Table Vitter Amdt. No. 3553,To repeal the government takeover of health care.,Motion to Table Agreed to (58-39),'1/2',0,39,0,2,56,0,0,1,2,0,0,0,58,39,0,3,
85,111,2,,"March 24, 2010,  11:56 AM",On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Roberts Amdt. No. 3577),Motion to Waive All Applicable Budgetary Discipline Re: Roberts Amdt. No. 3577,To protect Medicare beneficiary access to hospital care in rural areas from recommendations by the Independent Payment Advisory Board.,"Motion Rejected (42-54, 3/5 majority required)",'3/5',39,0,0,2,3,52,0,2,0,2,0,0,42,54,0,4,
86,111,2,H.R. 4872,"March 25, 2010,  12:15 AM",On the Motion to Table H.R. 4872,Motion to Table Roberts Motion to Commit H.R. 4872 to the Committee on Finance,An Act to provide for reconciliation pursuant to Title II of the concurrent resolution on the budget for fiscal year 2010 (S. Con. Res. 13).,Motion to Table Agreed to (59-37),'1/2',2,37,0,2,55,0,0,2,2,0,0,0,59,37,0,4,
87,111,2,,"March 25, 2010,  12:38 AM",On the Motion to Table S.Amdt. 3681 to H.R. 4872 (Health Care and Education Reconciliation  Act of 2010),Motion to Table Bunning Amdt. No. 3681,To allow individuals to elect to opt out of the Medicare part A benefits.,Motion to Table Agreed to (61-36),'1/2',3,36,0,2,56,0,0,1,2,0,0,0,61,36,0,3,
88,111,2,,"March 25, 2010,  12:58 AM",On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Grassley Amdt. No. 3699),Motion to Waive All Applicable Budgetary Discipline Re: Grassley Amdt. No. 3699,To provide a temporary extension of certain programs.,"Motion Rejected (40-56, 3/5 majority required)",'3/5',39,0,0,2,1,54,0,2,0,2,0,0,40,56,0,4,
89,111,2,,"March 25, 2010,  01:16 AM",On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Bennett Amdt. No. 3568),Motion to Waive All Applicable Budgetary Discipline Re: Bennett Amdt. No. 3568,To protect the democratic process and the right of the people of the District of Columbia to define marriage.,"Motion Rejected (36-59, 3/5 majority required)",'3/5',36,2,0,3,0,55,0,2,0,2,0,0,36,59,0,5,
90,111,2,,"March 25, 2010,  01:37 AM",On the Motion to Table S.Amdt. 3645 to H.R. 4872 (Health Care and Education Reconciliation  Act of 2010),Motion to Table Risch Amdt. No. 3645,To repeal the limitation on itemized medical expense deductions.,Motion to Table Agreed to (55-40),'1/2',0,38,0,3,53,2,0,2,2,0,0,0,55,40,0,5,
91,111,2,,"March 25, 2010,  01:58 AM",On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Hutchison Amdt. No. 3635),Motion to Waive All Applicable Budgetary Discipline Re: Hutchison Amdt. No. 3635,To repeal the sunset on marriage penalty relief and to make the election to deduct State and local sales taxes permanent.,"Motion Rejected (40-55, 3/5 majority required)",'3/5',37,1,0,3,3,52,0,2,0,2,0,0,40,55,0,5,
92,111,2,,"March 25, 2010,  02:17 AM",On the Motion to Table S.Amdt. 3668 to H.R. 4872 (Health Care and Education Reconciliation  Act of 2010),Motion to Table Vitter Amdt. No. 3668,To increase women's access to breast cancer screenings.,Motion to Table Agreed to (56-39),'1/2',0,38,0,3,54,1,0,2,2,0,0,0,56,39,0,5,
93,111,2,,"March 25, 2010,  09:55 AM",On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Ensign Amdt. No. 3593),Motion to Waive All Applicable Budgetary Discipline Re: Ensign Amdt. No. 3593,To improve access to pro bono care for medically underserved or indigent individuals by providing limited medical liability protections.,"Motion Rejected (40-55, 3/5 majority required)",'3/5',40,0,0,1,0,53,0,4,0,2,0,0,40,55,0,5,
94,111,2,,"March 25, 2010,  10:21 AM",On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Coburn Amdt. No. 3700),Motion to Waive All Applicable Budgetary Discipline Re: Coburn Amdt. No. 3700,To help protect Second Amendment rights of law-abiding Americans.,"Motion Rejected (45-53, 3/5 majority required)",'3/5',40,0,0,1,5,51,0,1,0,2,0,0,45,53,0,2,
95,111,2,,"March 25, 2010,  10:40 AM",On the Motion to Table S.Amdt. 3701 to H.R. 4872 (Health Care and Education Reconciliation  Act of 2010),Motion to Table Sessions Amdt. No. 3701,"To ensure that Americans are not require to pay for the health benefits for those here illegally by requiring the use of an effective eligibility verification system, consistent with existing law for other federal health related programs, and to also maintain the current, and well-established requirement of law, that legal immigrants should not become a ""public charge"" or burden to the American taxpayers, to reduce the cost of this bill, and to reduce the deficit and for other purposes.",Motion to Table Agreed to (55-43),'1/2',0,40,0,1,53,3,0,1,2,0,0,0,55,43,0,2,
96,111,2,,"March 25, 2010,  10:57 AM",On the Motion to Table S.Amdt. 3698 to H.R. 4872 (Health Care and Education Reconciliation  Act of 2010),Motion to Table Cornyn Amdt. No. 3698,"To ensure that health care reform reduces health care costs for American families, small businesses, and taxpayers.",Motion to Table Agreed to (58-40),'1/2',0,40,0,1,56,0,0,1,2,0,0,0,58,40,0,2,
97,111,2,,"March 25, 2010,  11:13 AM",On the Motion to Table S.Amdt. 3569 to H.R. 4872 (Health Care and Education Reconciliation  Act of 2010),Motion to Table Grassley Amdt. No. 3569,"To amend title XVIII of the Social Security Act to ensure Medicare beneficiary access to physicians, eliminate sweetheart deals for frontier States, and ensure equitable reimbursement under the Medicare program for all rural states.",Motion to Table Agreed to (53-45),'1/2',0,40,0,1,51,5,0,1,2,0,0,0,53,45,0,2,
98,111,2,,"March 25, 2010,  11:31 AM",On the Motion to Table S.Amdt. 3697 to H.R. 4872 (Health Care and Education Reconciliation  Act of 2010),Motion to Table Brownback Amdt. No. 3697,"To index tax thresholds imposed under the legislation to prevent the government from using inflation to impose those taxes on individuals currently making less than $200,000 and families making less than $250,000.",Motion to Table Agreed to (56-42),'1/2',0,40,0,1,54,2,0,1,2,0,0,0,56,42,0,2,
99,111,2,,"March 25, 2010,  11:49 AM",On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Vitter Amdt. No. 3665),Motion to Waive All Applicable Budgetary Discipline Re: Vitter Amdt. No. 3665,To prevent the new government entitlement program from further increasing an unsustainable deficit.,"Motion Rejected (39-56, 3/5 majority required)",'3/5',39,0,0,2,0,54,0,3,0,2,0,0,39,56,0,5,
100,111,2,H.R. 4872,"March 25, 2010,  12:07 PM",On the Motion to Table H.R. 4872,Motion to Table DeMint Motion to Commit to the Committee on Finance,An Act to provide for reconciliation pursuant to Title II of the concurrent resolution on the budget for fiscal year 2010 (S. Con. Res. 13).,Motion to Table Agreed to (56-43),'1/2',0,40,0,1,54,3,0,0,2,0,0,0,56,43,0,1,
101,111,2,,"March 25, 2010,  12:24 PM",On the Motion to Table S.Amdt. 3710 to H.R. 4872 (Health Care and Education Reconciliation  Act of 2010),Motion to Table Ensign Amdt. No. 3710,To strike the penalty for failure to comply with the individual mandate.,Motion to Table Agreed to (58-40),'1/2',0,40,0,1,56,0,0,1,2,0,0,0,58,40,0,2,
102,111,2,,"March 25, 2010,  12:44 PM",On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Murkowski Amdt. No. 3711),Motion to Waive All Applicable Budgetary Discipline Re: Murkowski Amdt. No. 3711,To provide an inflation adjustment for the additional hospital insurance tax on high-income taxpayers.,"Motion Rejected (42-57, 3/5 majority required)",'3/5',40,0,0,1,2,55,0,0,0,2,0,0,42,57,0,1,
103,111,2,,"March 25, 2010,  01:04 PM",On the Motion to Table S.Amdt. 3634 to H.R. 4872 (Health Care and Education Reconciliation  Act of 2010),Motion to Table Hutchison Amdt. No. 3634,To strike the 2-year limitation on the small business tax credit for taxable years after the Exchanges open.,Motion to Table Agreed to (55-43),'1/2',0,40,0,1,53,3,0,1,2,0,0,0,55,43,0,2,
104,111,2,,"March 25, 2010,  01:22 PM",On the Motion to Table S.Amdt. 3712 to H.R. 4872 (Health Care and Education Reconciliation  Act of 2010),Motion to Table Cornyn Amdt. No. 3712,"To give States incentives to reduce fraud, waste, and abuse in their Medicaid programs.",Motion to Table Agreed to (57-41),'1/2',0,40,0,1,55,1,0,1,2,0,0,0,57,41,0,2,
105,111,2,H.R. 4872,"March 25, 2010,  02:00 PM",On Passage of the Bill H.R. 4872,H.R. 4872 As Amended,An Act to provide for reconciliation pursuant to Title II of the concurrent resolution on the budget for fiscal year 2010 (S. Con. Res. 13).,Bill Passed (56-43),'1/2',0,40,0,1,54,3,0,0,2,0,0,0,56,43,0,1,
106,111,2,S. 3153,"March 25, 2010,  03:36 PM",On the Motion to Table S. 3153,Motion to Table Motion to Proceed to Consider S. 3153,"A bill to provide a fully offset temporary extension of certain programs so as not to increase the deficit, and for other purposes.",Motion to Table Agreed to (59-40),'1/2',0,40,0,1,57,0,0,0,2,0,0,0,59,40,0,1,
107,111,2,H.R. 4851,"March 25, 2010,  06:04 PM",On the Motion (Motion to Instruct the Sergeant at Arms),Motion to Instruct the Sergeant at Arms,"A bill to provide a temporary extension of certain programs, and for other purposes.",Motion Agreed to (58-35),'1/2',2,35,0,4,54,0,0,3,2,0,0,0,58,35,0,7,
108,111,2,H.Con.Res. 257,"March 25, 2010,  08:02 PM",On the Concurrent Resolution H.Con.Res. 257,H.Con.Res. 257,A concurrent resolution providing for an adjournment or recess of the two Houses.,Concurrent Resolution Agreed to (49-39),'1/2',0,35,0,6,47,4,0,6,2,0,0,0,49,39,0,12,
109,111,2,H.R. 4851,"April 12, 2010,  05:31 PM",On Cloture on the Motion to Proceed H.R. 4851,Motion to Invoke Cloture on the Motion to Proceed to H.R. 4851,"A bill to provide a temporary extension of certain programs, and for other purposes.","Cloture on the Motion to Proceed Agreed to (60-34, 3/5 majority required)",'3/5',4,34,0,3,54,0,0,3,2,0,0,0,60,34,0,6,
110,111,2,,"April 14, 2010,  12:30 PM","On the Motion (Motion to Waive All Applicable Budgetary Discipline - Baucus Amdt. No. 3721, As Modified)","Motion to Waive All Applicable Budgetary Discipline - Baucus Amdt. No. 3721, As Modified",In the nature of a substitute.,"Motion Rejected (58-40, 3/5 majority required)",'3/5',1,39,0,1,55,1,0,1,2,0,0,0,58,40,0,2,
111,111,2,,"April 14, 2010,  04:25 PM",On the Motion to Table S.Amdt. 3723 to S.Amdt. 3721 to H.R. 4851 (Continuing Extension Act of 2010),Motion to Table Coburn Amdt. No. 3723 As Modified,To pay for the full cost of extending additional unemployment insurance and other Federal programs by rescinding unspent federal funds not obligated for any purpose.,Motion to Table Agreed to (51-46),'1/2',0,41,0,0,49,5,0,3,2,0,0,0,51,46,0,3,
112,111,2,,"April 14, 2010,  05:48 PM","On the Motion (Upon Reconsideration Motion To Waive All Applicable Budgetary Discipline Baucus Amdt. No. 3721, As Modified)","Upon Reconsideration Motion To Waive All Applicable Budgetary Discipline Baucus Amdt. No. 3721, As Modified",In the nature of a substitute.,"Motion Agreed to (60-40, 3/5 majority required)",'3/5',1,40,0,0,57,0,0,0,2,0,0,0,60,40,0,0,
113,111,2,,"April 15, 2010,  12:11 PM",On the Motion to Table S.Amdt. 3726 to S.Amdt. 3721 to H.R. 4851 (Continuing Extension Act of 2010),Motion To Table Coburn Amdt. No. 3726,To pay for the full cost of extending additional unemployment insurance and other Federal programs.,Motion to Table Agreed to (50-48),'1/2',0,41,0,0,48,7,0,2,2,0,0,0,50,48,0,2,
114,111,2,,"April 15, 2010,  12:38 PM",On the Motion to Table S.Amdt. 3727 to S.Amdt. 3721 to H.R. 4851 (Continuing Extension Act of 2010),Motion To Table Coburn Amdt. No. 3727,To pay for the full cost of extending additional unemployment insurance and other Federal programs.,Motion to Table Agreed to (53-45),'1/2',0,41,0,0,51,4,0,2,2,0,0,0,53,45,0,2,
115,111,2,,"April 15, 2010,  05:00 PM",On the Amendment S.Amdt. 3724 to S.Amdt. 3721 to H.R. 4851 (Continuing Extension Act of 2010),McCain Amdt. No. 3724 As Modified,Expressing the sense of the Senate that the Value Added Tax is a massive tax increase that will cripple families on fixed income and only further push back America's economic recovery and the Senate opposes a Value Added Tax.,Amendment Agreed to (85-13),'1/2',40,1,0,0,43,12,0,2,2,0,0,0,85,13,0,2,
116,111,2,,"April 15, 2010,  05:31 PM",On the Cloture Motion S.Amdt. 3721 to H.R. 4851 (Continuing Extension Act of 2010),"Motion to Invoke Cloture on Baucus Amdt. No. 3721, As Modified",In the nature of a substitute.,"Cloture Motion Agreed to (60-38, 3/5 majority required)",'3/5',3,38,0,0,55,0,0,2,2,0,0,0,60,38,0,2,
117,111,2,H.R. 4851,"April 15, 2010,  05:47 PM",On Passage of the Bill H.R. 4851,H.R. 4851 As Amended,"A bill to provide a temporary extension of certain programs, and for other purposes.",Bill Passed (59-38),'1/2',3,38,0,0,54,0,0,3,2,0,0,0,59,38,0,3,
118,111,2,PN224,"April 19, 2010,  05:32 PM",On the Cloture Motion PN224,"Motion to Invoke Cloture on the Nomination of Lael Brainard, to be an Under Secretary of the Treasury","Lael Brainard, of the District of Columbia, to be an Under Secretary of the Treasury","Cloture Motion Agreed to (84-10, 3/5 majority required)",'3/5',27,10,0,4,55,0,0,2,2,0,0,0,84,10,0,6,
119,111,2,PN224,"April 20, 2010,  12:03 PM",On the Nomination PN224,"Confirmation Lael Brainard, of D.C., to be an Under Secretary of the Treasury","Lael Brainard, of the District of Columbia, to be an Under Secretary of the Treasury",Nomination Confirmed (78-19),'1/2',20,19,0,2,56,0,0,1,2,0,0,0,78,19,0,3,
120,111,2,PN228,"April 20, 2010,  04:32 PM",On the Nomination PN228,"Confirmation Marisa J. Demeo, of D.C., to be an Associate Judge of the Superior Court of D.C.","Marisa J. Demeo, of the District of Columbia, to be an Associate Judge of the Superior Court of the District of Columbia for the term of fifteen years",Nomination Confirmed (66-32),'1/2',8,32,0,1,56,0,0,1,2,0,0,0,66,32,0,2,
121,111,2,PN1379,"April 21, 2010,  02:18 PM",On the Nomination PN1379,"Confirmation Christopher H. Schroeder, of North Carolina, to be an Assistant Attorney General","Christopher H. Schroeder, of North Carolina, to be an Assistant Attorney General",Nomination Confirmed (72-24),'1/2',14,24,0,3,56,0,0,1,2,0,0,0,72,24,0,4,
122,111,2,PN909,"April 21, 2010,  05:32 PM",On the Nomination PN909,"Confirmation Thomas I. Vanaskie, of Pennsylvania, to be United States Circuit Judge for the Third Circuit","Thomas I. Vanaskie, of Pennsylvania, to be United States Circuit Judge for the Third Circuit",Nomination Confirmed (77-20),'1/2',19,20,0,2,56,0,0,1,2,0,0,0,77,20,0,3,
123,111,2,PN1060,"April 22, 2010,  12:01 PM",On the Nomination PN1060,"Confirmation Denny Chin, of New York, to be U.S. Circuit Judge for the Second Circuit","Denny Chin, of New York, to be United States Circuit Judge for the Second Circuit",Nomination Confirmed (98-0),'1/2',40,0,0,1,56,0,0,1,2,0,0,0,98,0,0,2,
124,111,2,S. 3217,"April 26, 2010,  05:02 PM",On the Cloture Motion S. 3217,Motion to Invoke Cloture on the Motion to Proceed to Consider S. 3217,"An original bill to promote the financial stability of the United States by improving accountability and transparency in the financial system, to end ""too big to fail"", to protect the American taxpayer by ending bailouts, to protect consumers from abusive financial services practices, and for other purposes.","Cloture Motion Rejected (57-41, 3/5 majority required)",'3/5',0,39,0,2,55,2,0,0,2,0,0,0,57,41,0,2,
125,111,2,S. 3217,"April 26, 2010,  06:52 PM",On the Motion (Motion to Instruct the Sergeant at Arms),Motion to Instruct the Sergeant at Arms,"An original bill to promote the financial stability of the United States by improving accountability and transparency in the financial system, to end ""too big to fail"", to protect the American taxpayer by ending bailouts, to protect consumers from abusive financial services practices, and for other purposes.",Motion Agreed to (50-31),'1/2',1,31,0,9,48,0,0,9,1,0,0,1,50,31,0,19,
126,111,2,S. 3217,"April 27, 2010,  04:31 PM",On Cloture on the Motion to Proceed S. 3217,Upon Reconsideration Motion to Invoke Cloture on the Motion to Proceed to S. 3217,"An original bill to promote the financial stability of the United States by improving accountability and transparency in the financial system, to end ""too big to fail"", to protect the American taxpayer by ending bailouts, to protect consumers from abusive financial services practices, and for other purposes.","Cloture on the Motion to Proceed Rejected (57-41, 3/5 majority required)",'3/5',0,40,0,1,55,1,0,1,2,0,0,0,57,41,0,2,
127,111,2,S. 3217,"April 28, 2010,  12:20 PM",On Cloture on the Motion to Proceed S. 3217,Second Motion to Invoke Cloture on the Motion to Proceed to Consider S. 3217,"An original bill to promote the financial stability of the United States by improving accountability and transparency in the financial system, to end ""too big to fail"", to protect the American taxpayer by ending bailouts, to protect consumers from abusive financial services practices, and for other purposes.","Cloture on the Motion to Proceed Rejected (56-42, 3/5 majority required)",'3/5',0,40,0,1,54,2,0,1,2,0,0,0,56,42,0,2,
128,111,2,PN1341,"May 5, 2010,  02:49 PM",On the Nomination PN1341,"Confirmation Gloria M. Navarro, of Nevada, to be U.S. District Judge","Gloria M. Navarro, of Nevada, to be United States District Judge for the District of Nevada",Nomination Confirmed (98-0),'1/2',40,0,0,1,56,0,0,1,2,0,0,0,98,0,0,2,
129,111,2,PN1246,"May 5, 2010,  03:18 PM",On the Nomination PN1246,"Confirmation Nancy D. Freudenthal, of Wyoming, to be U.S. District Judge","Nancy D. Freudenthal, of Wyoming, to be United States District Judge for the District of Wyoming",Nomination Confirmed (96-1),'1/2',39,1,0,1,55,0,0,2,2,0,0,0,96,1,0,3,
130,111,2,,"May 5, 2010,  03:39 PM",On the Amendment S.Amdt. 3737 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Boxer Amdt. No. 3737,To prohibit taxpayers from ever having to bail out the financial sector.,Amendment Agreed to (96-1),'1/2',39,1,0,1,55,0,0,2,2,0,0,0,96,1,0,3,
131,111,2,,"May 5, 2010,  03:59 PM",On the Amendment S.Amdt. 3827 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Shelby-Dodd Amdt. No. 3827,To improve the bill.,Amendment Agreed to (93-5),'1/2',36,4,0,1,55,1,0,1,2,0,0,0,93,5,0,2,
132,111,2,,"May 6, 2010,  10:01 AM",On the Amendment S.Amdt. 3749 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Tester Amdt. No. 3749,"To require the Corporation to amend the definition of the term ""assessment base"".",Amendment Agreed to (98-0),'1/2',40,0,0,1,56,0,0,1,2,0,0,0,98,0,0,2,
133,111,2,,"May 6, 2010,  03:04 PM",On the Amendment S.Amdt. 3826 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Shelby Amdt. No. 3826,"To establish a Division of Consumer Financial Protection within the Federal Deposit Insurance Corporation, and for other purposes.",Amendment Rejected (38-61),'1/2',38,2,0,1,0,57,0,0,0,2,0,0,38,61,0,1,
134,111,2,S. 3217,"May 6, 2010,  06:34 PM",On the Motion (Motion to Instruct the Sgt. At Arms),Motion to Instruct the Sgt. At Arms,"An original bill to promote the financial stability of the United States by improving accountability and transparency in the financial system, to end ""too big to fail"", to protect the American taxpayer by ending bailouts, to protect consumers from abusive financial services practices, and for other purposes.",Motion Agreed to (61-33),'1/2',3,33,0,5,56,0,0,1,2,0,0,0,61,33,0,6,
135,111,2,,"May 6, 2010,  08:25 PM",On the Amendment S.Amdt. 3898 to S.Amdt. 3733 to S.Amdt. 3739 to S. 3217,Ensign Amdt. No. 3898,"To amend the definition of the term ""financial company"" for purposes of limits on nondesposit liabilities.",Amendment Rejected (35-59),'1/2',28,8,0,5,7,49,0,1,0,2,0,0,35,59,0,6,
136,111,2,,"May 6, 2010,  08:47 PM",On the Amendment S.Amdt. 3733 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Brown (OH) Amdt. No. 3733,To impose leverage and liability limits on bank holding companies and financial companies.,Amendment Rejected (33-61),'1/2',3,33,0,5,29,27,0,1,1,1,0,0,33,61,0,6,
137,111,2,,"May 11, 2010,  11:40 AM",On the Amendment S.Amdt. 3738 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Sanders Amdt. No. 3738 as Modified,"To require the non-partisan Government Accountability Office to conduct an independent audit of the Board of Governors of the Federal Reserve System that does not interfere with monetary policy, to let the American people know the names of the recipients of over $2,000,000,000,000 in taxpayer assistance from the Federal Reserve System, and for other purposes.",Amendment Agreed to (96-0),'1/2',39,0,0,2,55,0,0,2,2,0,0,0,96,0,0,4,
138,111,2,,"May 11, 2010,  12:05 PM",On the Amendment S.Amdt. 3760 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Vitter Amdt. No. 3760,"To address availability of information concerning the meetings of the Federal Open Market Committee, and for other purposes.",Amendment Rejected (37-62),'1/2',30,11,0,0,6,50,0,1,1,1,0,0,37,62,0,1,
139,111,2,,"May 11, 2010,  04:19 PM",On the Amendment S.Amdt. 3938 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Dodd Amdt. No. 3938,"To require the Secretary of the Treasury to conduct a study on ending the conservatorship of Fannie Mae and Freddie Mac, and reforming the housing finance system.",Amendment Agreed to (63-36),'1/2',6,35,0,0,55,1,0,1,2,0,0,0,63,36,0,1,
140,111,2,,"May 11, 2010,  04:42 PM",On the Amendment S.Amdt. 3839 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),McCain Amdt. No. 3839,"To provide for enhanced regulation of, and to establish a term certain for the conservatorships of Fannie Mae and Freddie Mac, to provide conditions for continued operation of such enterprises, to provide for the wind down of such operations and the dissolution of such enterprises, and to address budgetary treatment of such enterprises.",Amendment Rejected (43-56),'1/2',41,0,0,0,2,54,0,1,0,2,0,0,43,56,0,1,
141,111,2,,"May 12, 2010,  10:03 AM",On the Amendment S.Amdt. 3962 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Merkley Amdt. No. 3962,To prohibit certain payments to loan originators and to require verification by lenders of the ability of consumers to repay loans.,Amendment Agreed to (63-36),'1/2',5,36,0,0,56,0,0,1,2,0,0,0,63,36,0,1,
142,111,2,,"May 12, 2010,  10:35 AM",On the Amendment S.Amdt. 3955 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Corker Amdt. No. 3955,To provide for a study of the asset-backed securitization process and for residential mortgage underwriting standards.,Amendment Rejected (42-57),'1/2',39,2,0,0,3,53,0,1,0,2,0,0,42,57,0,1,
143,111,2,,"May 12, 2010,  10:52 AM",On the Amendment S.Amdt. 3759 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Hutchison Amdt. No. 3759 as Modified,To maintain the role of the Board of Governors as the supervisor of holding companies and State member banks.,Amendment Agreed to (91-8),'1/2',41,0,0,0,49,7,0,1,1,1,0,0,91,8,0,1,
144,111,2,,"May 12, 2010,  05:30 PM",On the Amendment S.Amdt. 3816 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Chambliss Amdt. No. 3816,"To implement regulatory oversight of the swap markets, to improve regulator's access to information about all swaps, to encourage clearing while preventing concentration of inadequately hedged risks in central clearinghouses and ensuring that corporate end users can continue to hedge their unique business risks, and to improve market transparency.",Amendment Rejected (39-59),'1/2',39,2,0,0,0,55,0,2,0,2,0,0,39,59,0,2,
145,111,2,,"May 12, 2010,  06:04 PM",On the Amendment S.Amdt. 3943 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Reed Amdt. No. 3943,"To establish a specific consumer protection liaison for service members and their families, and for other purposes.",Amendment Agreed to (98-1),'1/2',40,1,0,0,56,0,0,1,2,0,0,0,98,1,0,1,
146,111,2,,"May 13, 2010,  12:36 PM",On the Amendment S.Amdt. 3991 to S.Amdt. 3739 to S. 3217 (Restoring American Financial Stability Act of 2010),Franken Amdt. No. 3991,To instruct the Securities and Exchange Commission to establish a self-regulatory organization to assign credit rating agencies to provide initial credit ratings.,Amendment Agreed to (64-35),'1/2',11,30,0,0,52,4,0,1,1,1,0,0,64,35,0,1,
