Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
75,110,2,,"March 13, 2008,  10:25 PM",On the Motion (Motion to Waive C.B.A. DeMint Amdt No. 4347),Motion to Waive C.B.A. DeMint Amdt No. 4347,To establish an earmark moratorium for fiscal year 2009.,"Motion Rejected (29-71, 3/5 majority required)",'3/5',23,26,0,0,5,44,0,0,1,1,0,0,29,71,0,0,
76,110,2,,"March 13, 2008,  10:44 PM",On the Amendment S.Amdt. 4378 to S.Con.Res. 70 (No short title on file),Landrieu Amdt. No. 4378,"To protect family businesses and farmers without increasing our nation's debt by providing for an estate tax that sets the exemption at $5 million and the rate at 35 percent, with the benefits of the exemption recaptured for estates over $100 million, paid for by closing tax loopholes that allow offshore deferral of compensation and transactions entered into solely for the purpose of avoiding taxation.",Amendment Rejected (23-77),'1/2',3,46,0,0,19,30,0,0,1,1,0,0,23,77,0,0,
77,110,2,,"March 13, 2008,  11:04 PM",On the Amendment S.Amdt. 4372 to S.Con.Res. 70 (No short title on file),Kyl Amdt. No. 4372,"To protect small businesses, family ranches and farms from the Death Tax by providing a $5 million exemption, a low rate for smaller estates and a maximum rate no higher than 35%.",Amendment Rejected (48-50),'1/2',47,1,0,1,1,47,0,1,0,2,0,0,48,50,0,2,
78,110,2,,"March 13, 2008,  11:21 PM",On the Amendment S.Amdt. 4276 to S.Con.Res. 70 (No short title on file),Grassley Amdt. No. 4276 as Modified,To exempt from pay-as-you-go enforcement modifications to the individual alternative minimum tax (AMT) that prevent millions of additional taxpayers from having to pay the AMT.,Amendment Rejected (47-51),'1/2',46,2,0,1,1,47,0,1,0,2,0,0,47,51,0,2,
79,110,2,,"March 13, 2008,  11:54 AM",On the Amendment S.Amdt. 4380 to S.Con.Res. 70 (No short title on file),DeMint Amdt. No. 4380,"To provide for a deficit-neutral reserve fund for transferring funding for Berkeley, CA earmarks to the Marine Corps.",Amendment Rejected (41-57),'1/2',39,9,0,1,2,46,0,1,0,2,0,0,41,57,0,2,
80,110,2,,"March 14, 2008,  12:11 AM",On the Amendment S.Amdt. 4379 to S.Con.Res. 70 (No short title on file),Boxer Amdt. No. 4379,To facilitate coverage of pregnant women in SCHIP.,Amendment Agreed to (70-27),'1/2',21,27,0,1,47,0,0,2,2,0,0,0,70,27,0,3,
81,110,2,,"March 14, 2008,  12:29 AM",On the Amendment S.Amdt. 4233 to S.Con.Res. 70 (No short title on file),Allard Amdt. No. 4233,To require that legislation to reauthorize SCHIP include provisions codifying the unborn child regulation.,Amendment Rejected (46-52),'1/2',44,4,0,1,2,46,0,1,0,2,0,0,46,52,0,2,
82,110,2,,"March 14, 2008,  12:45 AM",On the Amendment S.Amdt. 4339 to S.Con.Res. 70 (No short title on file),DeMint Amdt. No. 4339,To provide for a deficit-neutral reserve fund for providing an above the line Federal income tax deduction for individuals purchasing health insurance outside the workplace.,Amendment Rejected (45-51),'1/2',45,1,0,3,0,48,0,1,0,2,0,0,45,51,0,4,
83,110,2,,"March 14, 2008,  01:02 AM",On the Amendment S.Amdt. 4245 to S.Con.Res. 70 (No short title on file),Biden Amdt. No. 4245,"To restore full funding for the international affairs budget, in support of the reconstruction of Iraq and Afghanistan, nuclear nonproliferation, foreign assistance, fighting global AIDS, promoting sustainable development, and other efforts, with an offset.",Amendment Agreed to (73-23),'1/2',24,22,0,3,47,1,0,1,2,0,0,0,73,23,0,4,
84,110,2,,"March 14, 2008,  01:17 AM",On the Amendment S.Amdt. 4299 to S.Con.Res. 70 (No short title on file),Vitter Amdt. No. 4299,Expressing the sense of the Senate regarding the need for comprehensive legislation to legalize the importation of prescription drugs from highly industrialized countries with safe pharmaceutical infrastructures.,Amendment Agreed to (73-23),'1/2',26,20,0,3,45,3,0,1,2,0,0,0,73,23,0,4,
85,110,2,S.Con.Res. 70,"March 14, 2008,  01:40 AM",On the Concurrent Resolution S.Con.Res. 70,S. Con. Res. 70 as Amended,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.,Concurrent Resolution Agreed to (51-44),'1/2',2,43,0,4,47,1,0,1,2,0,0,0,51,44,1,4,
86,110,2,H.R. 3221,"April 1, 2008,  02:29 PM",On the Cloture Motion H.R. 3221,Upon Reconsideration Motion to Invoke Cloture on the Motion to Proceed to H.R. 3221,"Moving the United States toward greater energy independence and security, developing innovative new technologies, reducing carbon emissions, creating green jobs, protecting consumers, increasing clean renewable energy production, and modernizing our energy infrastructure, and to amend the Internal Revenue Code of 1986 to provide tax incentives for the production of renewable energy and energy conservation.","Cloture Motion Agreed to (94-1, 3/5 majority required)",'3/5',47,1,0,1,45,0,0,4,2,0,0,0,94,1,0,5,
87,110,2,S.Res. 501,"April 3, 2008,  02:48 PM",On the Resolution S.Res. 501,S. Res. 501,A resolution honoring the sacrifice of the members of the United States Armed Forces who have been killed in Iraq and Afghanistan.,Resolution Agreed to (95-0),'1/2',47,0,0,2,46,0,0,3,2,0,0,0,95,0,0,5,
88,110,2,,"April 3, 2008,  03:37 PM",On the Motion to Table S.Amdt. 4388 to S.Amdt. 4387 to H.R. 3221 (Renewable Energy and Energy Conservation Tax Act of 2007),Motion to Table Durbin Amdt. No. 4388,"To address the treatment of primary mortgages in bankruptcy, and for other purposes.",Motion to Table Agreed to (58-36),'1/2',47,0,0,2,10,35,0,4,1,1,0,0,58,36,0,6,
89,110,2,,"April 3, 2008,  07:34 PM",On the Motion (Motion to Waive CBA Murray Amdt. No. 4397),Motion to Waive CBA Murray Amdt. No. 4397,To increase funding for housing counseling resources.,"Motion Rejected (44-40, 3/5 majority required)",'3/5',7,38,0,4,36,1,0,12,1,1,0,0,44,40,0,16,
90,110,2,,"April 3, 2008,  08:00 PM",On the Motion (Motion to Waive CBA Kyl Amdt. No. 4407),Motion to Waive CBA Kyl Amdt. No. 4407,No Statement of Purpose on File.,"Motion Rejected (41-44, 3/5 majority required)",'3/5',40,5,0,4,1,37,0,11,0,2,0,0,41,44,0,15,
91,110,2,,"April 4, 2008,  09:08 AM",On the Amendment S.Amdt. 4406 to S.Amdt. 4387 to H.R. 3221 (Renewable Energy and Energy Conservation Tax Act of 2007),Voinovich Amdt. No. 4406 As Modified,To protect families most vulnerable to foreclosure due to a sudden loss of income by extending the depreciation incentive to loss companies that have accumulated alternative minimum tax and research and development tax credits.,Amendment Agreed to (76-2),'1/2',37,2,0,10,38,0,0,11,1,0,0,1,76,2,0,22,
92,110,2,,"April 4, 2008,  09:34 AM","On the Motion (Motion to Waive S. Con. Res. 21, sec. 204. Re: Landrieu Amdt. No. 4389, As Further Modified)","Motion to Waive S. Con. Res. 21, sec. 204. Re: Landrieu Amdt. No. 4389, As Further Modified",To amend the Internal Revenue Code of 1986 to allow use of amended income tax returns to take into account receipt of certain hurricane-related casualty loss grants by disallowing previously taken casualty loss deductions and to waive the deadline on the construction of GO Zone property which is eligible for bonus depreciation.,"Motion Agreed to (74-5, 3/5 majority required)",'3/5',35,5,0,9,38,0,0,11,1,0,0,1,74,5,0,21,
93,110,2,,"April 8, 2008,  02:17 PM",On the Cloture Motion S.Amdt. 4387 to H.R. 3221 (Renewable Energy and Energy Conservation Tax Act of 2007),Motion to Invoke Cloture on the Dodd Amdt. No. 4387,In the nature of a substitute.,"Cloture Motion Agreed to (92-6, 3/5 majority required)",'3/5',41,6,0,2,49,0,0,0,2,0,0,0,92,6,0,2,
94,110,2,,"April 10, 2008,  10:59 AM",On the Amendment S.Amdt. 4429 to S.Amdt. 4419 to S.Amdt. 4387 to H.R. 3221,Alexander Amdt. No. 4429,"To provide a longer extension of the renewable energy production tax credit and to encourage all emerging renewable sources of electricity, and for other purposes.",Amendment Rejected (15-79),'1/2',14,33,0,2,1,44,0,4,0,2,0,0,15,79,0,6,
95,110,2,,"April 10, 2008,  11:24 AM",On the Amendment S.Amdt. 4419 to S.Amdt. 4387 to H.R. 3221 (Renewable Energy and Energy Conservation Tax Act of 2007),Ensign Amdt. No. 4419,To amend the Internal Revenue Code of 1986 to provide for the limited continuation of clean energy production incentives and incentives to improve energy efficiency in order to prevent a downturn in these sectors that would result from a lapse in the tax law.,Amendment Agreed to (88-8),'1/2',42,5,0,2,44,3,0,2,2,0,0,0,88,8,0,4,
96,110,2,H.R. 3221,"April 10, 2008,  11:41 AM",On Passage of the Bill H.R. 3221,H.R. 3221 As Amended,A bill to provide needed housing reform and for other purposes.,Bill Passed (84-12),'1/2',35,12,0,2,47,0,0,2,2,0,0,0,84,12,0,4,
97,110,2,,"April 10, 2008,  02:19 PM",On the Amendment S.Amdt. 4522 to S. 2739 (Consolidated Natural Resources Act of 2008),Coburn Amdt. No. 4522,To require the Director of the Office of Management and Budget to determine on an annual basis the quantity of land that is owned by the Federal Government and the cost to taxpayers of the ownership of the land.,Amendment Rejected (30-63),'1/2',28,19,0,2,2,42,0,5,0,2,0,0,30,63,0,7,
98,110,2,,"April 10, 2008,  02:44 PM",On the Amendment S.Amdt. 4521 to S. 2739 (Consolidated Natural Resources Act of 2008),Coburn Amdt. No. 4521,To require approval prior to the assumption of control by the Federal Government of State property.,Amendment Rejected (19-76),'1/2',19,28,0,2,0,46,0,3,0,2,0,0,19,76,0,5,
99,110,2,,"April 10, 2008,  03:00 PM",On the Amendment S.Amdt. 4520 to S. 2739 (Consolidated Natural Resources Act of 2008),Coburn Amdt. No. 4520,"To ensure that all individuals who reside, or own property that is located, in a proposed National Heritage Area are informed of the designation of the National Heritage Area.",Amendment Rejected (27-67),'1/2',27,18,0,4,0,47,0,2,0,2,0,0,27,67,0,6,
100,110,2,,"April 10, 2008,  03:18 PM",On the Amendment S.Amdt. 4519 to S. 2739 (Consolidated Natural Resources Act of 2008),Coburn Amdt. 4519,To require the transfer of certain funds to be used by the Director of the National Park Service to dispose of assets described in the candidate asset disposition list of the National Park Service.,Amendment Rejected (22-73),'1/2',21,25,0,3,1,46,0,2,0,2,0,0,22,73,0,5,
101,110,2,S. 2739,"April 10, 2008,  03:34 PM",On Passage of the Bill S. 2739,S.2739,"A bill to authorize certain programs and activities in the Department of the Interior, the Forest Service, and the Department of Energy, to implement further the Act approving the Covenant to Establish a Commonwealth of the Northern Mariana Islands in Political Union with the United States of America, to amend the Compact of Free Association Amendments Act of 2003, and for other purposes.",Bill Passed (91-4),'1/2',42,4,0,3,47,0,0,2,2,0,0,0,91,4,0,5,
102,110,2,PN988,"April 10, 2008,  05:56 PM",On the Nomination PN988,"Confirmation Brian Stacy Miller, of Arkansas, to be US District Judge","Brian Stacy Miller, of Arkansas, to be United States District Judge for the Eastern District of Arkansas",Nomination Confirmed (88-0),'1/2',43,0,0,6,44,0,0,5,1,0,0,1,88,0,0,12,
103,110,2,H.R. 1195,"April 14, 2008,  05:31 PM",On the Cloture Motion H.R. 1195,Motion to Invoke Cloture on the Motion to Proceed to Consider H.R. 1195,"A bill to amend the Safe, Accountable, Flexible, Efficient Transportation Equity Act: A Legacy for Users to make technical corrections, and for other purposes.","Cloture Motion Agreed to (93-1, 3/5 majority required)",'3/5',47,1,0,1,44,0,0,5,2,0,0,0,93,1,0,6,
104,110,2,H.R. 1195,"April 16, 2008,  02:16 PM",On the Motion to Table the Motion to Recommit H.R. 1195,"Motion to Table DeMint Motion to Recommit H.R. 1195, with Instructions","A bill to amend the Safe, Accountable, Flexible, Efficient Transportation Equity Act: A Legacy for Users to make technical corrections, and for other purposes.",Motion to Table Motion to Recommit Agreed to (78-18),'1/2',32,15,0,2,44,3,0,2,2,0,0,0,78,18,0,4,
105,110,2,,"April 17, 2008,  03:35 PM",On the Amendment S.Amdt. 4539 to S.Amdt. 4146 to H.R. 1195 (No short title on file),"Boxer Amdt. No. 4539, as Modified",To call for a review by the Department of Justice of allegations of violations of Federal criminal law.,"Amendment Agreed to (64-28, 3/5 majority required)",'3/5',20,25,0,4,42,3,0,4,2,0,0,0,64,28,0,8,
106,110,2,,"April 17, 2008,  04:00 PM",On the Amendment S.Amdt. 4538 to S.Amdt. 4146 to H.R. 1195 (No short title on file),Coburn Amdt. No. 4538,"To create a bipartisan, bicameral special committee to investigate the improper insertion of an earmark for Coconut Road into the conference report of the 2005 highway bill after both chambers of Congress had approved identical versions of the conference report.","Amendment Rejected (49-43, 3/5 majority required)",'3/5',43,2,0,4,6,39,0,4,0,2,0,0,49,43,0,8,
107,110,2,,"April 17, 2008,  04:18 PM",On the Cloture Motion S.Amdt. 4146 to H.R. 1195 (No short title on file),Motion to Invoke Cloture on the Boxer Amdt. No. 4146 (Subst.),In the nature of a substitute.,"Cloture Motion Agreed to (90-2, 3/5 majority required)",'3/5',43,2,0,4,45,0,0,4,2,0,0,0,90,2,0,8,
108,110,2,H.R. 1195,"April 17, 2008,  04:33 PM",On Passage of the Bill H.R. 1195,H.R. 1195 As Amended,"A bill to amend the Safe, Accountable, Flexible, Efficient Transportation Equity Act: A Legacy for Users to make technical corrections, and for other purposes.",Bill Passed (88-2),'1/2',43,2,0,4,44,0,0,5,1,0,0,1,88,2,0,10,
109,110,2,S. 1315,"April 22, 2008,  12:00 PM",On the Cloture Motion S. 1315,Motion to Invoke Cloture on the Motion to Proceed to S.1315,"A bill to amend title 38, United States Code, to enhance life insurance benefits for disabled veterans, and for other purposes.","Cloture Motion Agreed to (94-0, 3/5 majority required)",'3/5',46,0,0,3,46,0,0,3,2,0,0,0,94,0,0,6,
110,110,2,H.R. 2831,"April 23, 2008,  06:17 PM",On the Cloture Motion H.R. 2831,Motion to Invoke Cloture on the Motion to Proceed to Consider H.R. 2831,"A bill to amend title VII of the Civil Rights Act of 1964, the Age Discrimination in Employment Act of 1967, the Americans With Disabilities Act of 1990, and the Rehabilitation Act of 1973 to clarify that adiscriminatory compensation decision or other practice that is unlawful under such Acts occurs each time compensation is paid pursuant tothe discriminatory compensation decision or other practice, and for other purposes.","Cloture Motion Rejected (56-42, 3/5 majority required)",'3/5',6,41,0,2,48,1,0,0,2,0,0,0,56,42,0,2,
111,110,2,,"April 24, 2008,  12:16 PM",On the Amendment S.Amdt. 4572 to S. 1315 (Veterans' Benefits Enhancement Act of 2007),Burr Amdt. No. 4572,To increase benefits for disabled U.S. veterans and provide a fair benefit to World War II Filipino veterans for their service to the United States.,Amendment Rejected (41-56),'1/2',40,7,0,2,1,47,0,1,0,2,0,0,41,56,0,3,
112,110,2,S. 1315,"April 24, 2008,  12:39 PM",On Passage of the Bill S. 1315,S.1315 as Amended,"An act to amend title 38, United States Code, to enhance veterans' insurance and housing benefits, to improve benefits and services for transitioning servicemembers, and for other purposes.",Bill Passed (96-1),'1/2',46,1,0,2,48,0,0,1,2,0,0,0,96,1,0,3,
113,110,2,H.R. 493,"April 24, 2008,  02:14 PM",On Passage of the Bill H.R. 493,H.R.493 as Amended,A bill to prohibit discrimination on the basis of genetic information with respect to health insurance and employment.,Bill Passed (95-0),'1/2',46,0,0,3,47,0,0,2,2,0,0,0,95,0,0,5,
114,110,2,H.R. 2881,"April 28, 2008,  05:31 PM",On the Cloture Motion H.R. 2881,Motion to Invoke Cloture on the Motion to Proceed to Consider H.R.2881,"A bill to amend title 49, United States Code, to authorize appropriations for the Federal Aviation Administration for fiscal years 2008 through 2011, to improve aviation safety and capacity, to provide stable funding for the national aviation system, and for other purposes.","Cloture Motion Agreed to (88-0, 3/5 majority required)",'3/5',44,0,0,5,42,0,0,7,2,0,0,0,88,0,0,12,
115,110,2,,"May 6, 2008,  02:32 PM",On the Cloture Motion S.Amdt. 4627 to H.R. 2881 (FAA Reauthorization Act of 2007),Motion to Invoke Cloture on the Rockefeller Amdt. No. 4627 (Subst.) to H.R. 2881,In the nature of a substitute.,"Cloture Motion Rejected (49-42, 3/5 majority required)",'3/5',3,41,0,5,44,1,0,4,2,0,0,0,49,42,0,9,
116,110,2,S. 2284,"May 6, 2008,  02:57 PM",On the Cloture Motion S. 2284,Motion to Invoke Cloture on the Motion to Proceed to Consider S.2284,"An original bill to amend the National Flood Insurance Act of 1968, to restore the financial solvency of the flood insurance fund, and for other purposes.","Cloture Motion Agreed to (90-1, 3/5 majority required)",'3/5',43,1,0,5,45,0,0,4,2,0,0,0,90,1,0,9,
117,110,2,,"May 7, 2008,  06:03 PM",On the Amendment S.Amdt. 4719 to S.Amdt. 4707 to S. 2284 (Flood Insurance Reform and Modernization Act of 2007),Wicker Amdt. No. 4719,To provide for the optional purchase of insurance against loss resulting from physical damage to or loss of real property or personal property related thereto located in the United States arising from any flood or windstorm.,Amendment Rejected (19-74),'1/2',12,34,0,3,7,38,0,4,0,2,0,0,19,74,0,7,
118,110,2,,"May 7, 2008,  06:31 PM",On the Amendment S.Amdt. 4722 to S.Amdt. 4707 to S. 2284 (Flood Insurance Reform and Modernization Act of 2007),Vitter Amdt. No. 4722,To increase maximum coverage limits.,Amendment Rejected (27-66),'1/2',11,35,0,3,16,29,0,4,0,2,0,0,27,66,0,7,
119,110,2,,"May 7, 2008,  06:50 PM",On the Amendment S.Amdt. 4723 to S.Amdt. 4707 to S. 2284 (Flood Insurance Reform and Modernization Act of 2007),Vitter Amdt. No. 4723,To allow for a reasonable 5-year phase-in period for adjusted premiums.,Amendment Rejected (23-69),'1/2',8,38,0,3,15,29,0,5,0,2,0,0,23,69,0,8,
120,110,2,,"May 7, 2008,  07:07 PM",On the Amendment S.Amdt. 4705 to S.Amdt. 4707 to S. 2284 (Flood Insurance Reform and Modernization Act of 2007),Landrieu Amdt. No. 4705 As Further Modified,To require the Comptroller General to conduct a study regarding mandatory purchasing requirements.,Amendment Rejected (30-62),'1/2',9,37,0,3,20,24,0,5,1,1,0,0,30,62,0,8,
121,110,2,,"May 8, 2008,  12:04 PM","On the Motion (Motion to Waive S. Con. Res. 21, 110th, Sect. 201, re: Dodd Amdt. No. 4707)","Motion to Waive S. Con. Res. 21, 110th, Sect. 201, re: Dodd Amdt. No. 4707",In the nature of a substitute.,"Motion Agreed to (70-26, 3/5 majority required)",'3/5',26,21,0,2,42,5,0,2,2,0,0,0,70,26,0,4,
122,110,2,,"May 8, 2008,  03:50 PM",On the Amendment S.Amdt. 4715 to S.Amdt. 4707 to S. 2284 (Flood Insurance Reform and Modernization Act of 2007),Durbin Amdt. No. 4715 as Modified,To provide that no changes in flood insurance status for any areas located in the St. Louis District of the Corps of Engineers can go into effect until the remapping process is completed for that entire District.,Amendment Agreed to (68-24),'1/2',25,21,0,3,41,3,0,5,2,0,0,0,68,24,0,8,
123,110,2,,"May 13, 2008,  11:25 AM",On the Amendment S.Amdt. 4720 to S. 2284 (Flood Insurance Reform and Modernization Act of 2007),McConnell Amdt. No. 4720,Of a perfecting nature.,"Amendment Rejected (42-56, 3/5 majority required)",'3/5',41,6,0,2,1,48,0,0,0,2,0,0,42,56,0,2,
124,110,2,,"May 13, 2008,  11:50 AM",On the Amendment S.Amdt. 4737 to S.Amdt. 4707 to S. 2284 (Flood Insurance Reform and Modernization Act of 2007),Reid Amdt. No. 4737,To increase the supply and lower the cost of petroleum by temporarily suspending the acquisition of petroleum for the Strategic Petroleum Reserve.,"Amendment Agreed to (97-1, 3/5 majority required)",'3/5',46,1,0,2,49,0,0,0,2,0,0,0,97,1,0,2,
125,110,2,H.R. 3121,"May 13, 2008,  12:08 PM",On Passage of the Bill H.R. 3121,H.R. 3121 As Amended,"A bill to restore the financial solvency of the national flood insurance program and to provide for such program to make available multiperil coverage for damage resulting from windstorms and floods, and for other purposes.",Bill Passed (92-6),'1/2',45,2,0,2,45,4,0,0,2,0,0,0,92,6,0,2,
126,110,2,H.R. 980,"May 13, 2008,  12:24 PM",On the Cloture Motion H.R. 980,Motion to Invoke Cloture on the Motion to Proceed to H.R. 980,A bill to provide collective bargaining rights for public safety officers employed by States or their political subdivisions.,"Cloture Motion Agreed to (69-29, 3/5 majority required)",'3/5',18,29,0,2,49,0,0,0,2,0,0,0,69,29,0,2,
127,110,2,,"May 14, 2008,  02:50 PM",On the Motion to Table S.Amdt. 4763 to H.R. 980 (Public Safety Employer-Employee Cooperation Act of 2007),Motion to Table Graham Amdt. No. 4763,To improve educational assistance for members of the Armed Forces and veterans in order to enhance recruitment and retention for the Armed Forces.,Motion to Table Agreed to (55-42),'1/2',6,42,0,1,47,0,0,2,2,0,0,0,55,42,0,3,
128,110,2,H.R. 2419,"May 15, 2008,  11:31 AM","On the Motion (Motion to Waive S. Con. Res. 21, 110th Congress, sect. 203 re: Conference Report to accompany H.R. 2419)","Motion to Waive S. Con. Res. 21, 110th Congress, sect. 203 re: Conference Report to accompany H.R. 2419","A bill to provide for the continuation of agricultural programs through fiscal year 2012, and for other purposes.","Motion Agreed to (74-21, 3/5 majority required)",'3/5',27,20,0,2,45,1,0,3,2,0,0,0,74,21,0,5,
129,110,2,H.R. 2419,"May 15, 2008,  11:55 AM","On the Motion (Motion to Waive Rule XLIV, 8(a) re: H.R. 2419 Conference Report)","Motion to Waive Rule XLIV, 8(a) re: H.R. 2419 Conference Report","A bill to provide for the continuation of agricultural programs through fiscal year 2012, and for other purposes.","Motion Agreed to (62-34, 3/5 majority required)",'3/5',17,30,0,2,43,4,0,2,2,0,0,0,62,34,0,4,
130,110,2,H.R. 2419,"May 15, 2008,  12:16 PM",On the Conference Report H.R. 2419,Conference Report to Accompany H.R. 2419,"A bill to provide for the continuation of agricultural programs through fiscal year 2012, and for other purposes.",Conference Report Agreed to (81-15),'1/2',35,13,0,1,44,2,0,3,2,0,0,0,81,15,0,4,
131,110,2,S.Con.Res. 70,"May 15, 2008,  05:41 PM",On the Motion (Gregg Motion to Instruct Conferees (Tax Increase) re: S. Con. Res. 70),Gregg Motion to Instruct Conferees (Tax Increase) re: S. Con. Res. 70,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.,Motion Rejected (44-51),'1/2',44,2,0,3,0,47,0,2,0,2,0,0,44,51,0,5,
132,110,2,S.Con.Res. 70,"May 15, 2008,  06:15 PM",On the Motion (Boxer Motion to Instruct Conferees (China - India) re: S. Con. Res. 70),Boxer Motion to Instruct Conferees (China - India) re: S. Con. Res. 70,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.,Motion Agreed to (55-40),'1/2',8,38,0,3,45,2,0,2,2,0,0,0,55,40,0,5,
133,110,2,S.Con.Res. 70,"May 15, 2008,  06:35 PM",On the Motion (DeMint Motion to Instruct Conferees (China - India) re: S. Con. Res. 70),DeMint Motion to Instruct Conferees (China - India) re: S. Con. Res. 70,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.,Motion Rejected (34-61),'1/2',33,13,0,3,1,46,0,2,0,2,0,0,34,61,0,5,
134,110,2,S.Con.Res. 70,"May 15, 2008,  06:54 PM",On the Motion (Vitter Motion to Instruct Conferees (OCS) re: S. Con. Res. 70),Vitter Motion to Instruct Conferees (OCS) re: S. Con. Res. 70,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.,Motion Rejected (44-51),'1/2',41,5,0,3,3,44,0,2,0,2,0,0,44,51,0,5,
135,110,2,S.Con.Res. 70,"May 15, 2008,  07:18 PM",On the Motion (Gregg Motion to Instruct Conferees (Discretionary Spending) re: S. Con. Res. 70),Gregg Motion to Instruct Conferees (Discretionary Spending) re: S. Con. Res. 70,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.,Motion Rejected (47-48),'1/2',43,3,0,3,4,43,0,2,0,2,0,0,47,48,0,5,
136,110,2,PN1484,"May 20, 2008,  02:30 PM",On the Nomination PN1484,"Confirmation G. Steven Agee, of Virginia to be US Circuit Judge","G. Steven Agee, of Virginia, to be United States Circuit Judge for the Fourth Circuit",Nomination Confirmed (96-0),'1/2',48,0,0,1,46,0,0,3,2,0,0,0,96,0,0,4,
137,110,2,,"May 22, 2008,  11:42 AM",On the Motion (Motion to Concur in the House Amendment No. 2 with Amdt. No. 4803),Motion to Concur in the House Amendment No. 2 with Amdt. No. 4803,In the nature of substitute.,"Motion Agreed to (75-22, 3/5 majority required)",'3/5',25,22,0,2,48,0,0,1,2,0,0,0,75,22,0,3,
138,110,2,,"May 22, 2008,  12:08 PM","On the Motion (Motion to Concur in the House Amdt. No. 1 to the Senate Amdt. to HR 2642, with an Amdt. No. 4817)","Motion to Concur in the House Amdt. No. 1 to the Senate Amdt. to HR 2642, with an Amdt. No. 4817",In the nature of a substitute.,"Motion Rejected (34-63, 3/5 majority required)",'3/5',6,41,0,2,28,20,0,1,0,2,0,0,34,63,0,3,
139,110,2,,"May 22, 2008,  12:29 PM",On the Motion (Motion to Concur to the House Amendment No. 1 to the Senate Amdt. with Amdt. No. 4818),Motion to Concur to the House Amendment No. 1 to the Senate Amdt. with Amdt. No. 4818,In the nature of a substitute.,"Motion Agreed to (70-26, 3/5 majority required)",'3/5',46,1,0,2,23,24,0,2,1,1,0,0,70,26,0,4,
140,110,2,H.R. 2419,"May 22, 2008,  11:57 AM",On Overriding the Veto H.R. 2419,"Upon Reconsideration Shall the Bill H.R. 2419 Pass, the Objections of the President of the United States to the Contrary Not Withstanding?","A bill to provide for the continuation of agricultural programs through fiscal year 2012, and for other purposes.","Veto Overridden (82-13, 2/3 majority required)",'2/3',35,11,0,3,45,2,0,2,2,0,0,0,82,13,1,4,
141,110,2,S. 3036,"June 2, 2008,  05:32 PM",On the Cloture Motion S. 3036,Motion to Invoke Cloture on the Motion to Proceed to Consider S.3036,"A bill to direct the Administrator of the Environmental Protection Agency to establish a program to decrease emissions of greenhouse gases, and for other purposes.","Cloture Motion Agreed to (74-14, 3/5 majority required)",'3/5',32,13,0,4,40,1,0,8,2,0,0,0,74,14,0,12,
142,110,2,S.Con.Res. 70,"June 4, 2008,  11:51 AM",On the Conference Report S.Con.Res. 70,S. Con. Res. 70 Conference Report,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.,Conference Report Agreed to (48-45),'1/2',2,44,0,3,44,1,0,4,2,0,0,0,48,45,2,5,
143,110,2,S. 3036,"June 4, 2008,  09:51 PM",On the Motion (Motion to Instruct Sgt-At-Arms),Motion to Instruct Sgt-At-Arms,"A bill to direct the Administrator of the Environmental Protection Agency to establish a program to decrease emissions of greenhouse gases, and for other purposes.",Motion Rejected (27-28),'1/2',0,28,0,21,25,0,0,24,2,0,0,0,27,28,0,45,
144,110,2,H.R. 6124,"June 5, 2008,  05:13 PM",On Passage of the Bill H.R. 6124,H.R. 6124,"A bill to provide for the continuation of agricultural and other programs of the Department of Agriculture through fiscal year 2012, and for other purposes.",Bill Passed (77-15),'1/2',34,13,0,2,41,2,0,6,2,0,0,0,77,15,0,8,
145,110,2,,"June 6, 2008,  09:03 AM",On the Cloture Motion S.Amdt. 4825 to S. 3036 (Lieberman-Warner Climate Security Act of 2008),Motion to Invoke Cloture on the Boxer Amdt. No. 4825,In the nature of a substitute.,"Cloture Motion Rejected (48-36, 3/5 majority required)",'3/5',7,32,0,10,39,4,0,6,2,0,0,0,48,36,0,16,
